Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.080123449734643,0.6582805886043834,0.4714045207910317,0.5838742081211422,0.5163977794943223,0.5501196042201808,0.6009252125773316,0.5838742081211422,1.023532631438318,0.6074928962939560,1.019803902718557,0.7400128699009548,1.016001016001524,1.020620726159658,Infinity,1.007435046608132,Infinity,0.4592053627924997,1.003868486398739,Infinity,1.003466214899358,Infinity,1.003616648333214,0.7114316336269798,1.004705908345398,0.7117435966472905,0.3600710524197935,0.5029586057027408,0.4499125553994390,0.3805801753129947,0.07771799730058690,0.06767796317081926,0.08112895521543897,0.2094500175184353,0.1243251596080003,0.1909151595102943,0.2839972186600760,0.2585130641360400,0.4140120809343101,0.4544622621433140,0.4541908279303982,0.2256524458738757,0.1882861669700377,0.1245110557460782,0.5837773718640503,Infinity,Infinity,1.017700489198215,0.7302967433402214,Infinity,Infinity,0.8017837257372731,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.040832999733066,Infinity,0.7499999999999999,0.6191391873668904,1.028991510855053,1.014599312391785,0.2775374335599200,0.2692993864618912,0.2168802366215904,0.2708681694429807,0.2423430599999900,0.3059244082935254,0.2301593848771469,0.3395003515527961,0.3080473253480881,0.2501376576284040,0.3579592102995039,0.2737021958005867,0.4503608095261644,0.3569777164254526,0.2709770680861601,0.4492092037855557,0.3558307306645940,0.2798741622300585,0.3555708300247937,0.3356725433186756,0.3557257820981023,0.2802898877686671,0.3800290621571722,0.3187925100988322,0.3353063857501545,0.2374634474795835,0.2250654355110533,0.2368983889360265,0.1265582993565617,0.03846449709516037,0.03208710968901935,0.03896480263644331,0.1027362185851566,0.06813104223925590,0.1084908336635450,0.1772684589435305,0.1237733430473065,0.1583318339859440,0.1839711012725385,0.3039545703718227,0.1021963472071385,0.09522884118421944,0.06720417224583169,0.2462155368022982,0.5083339073331011,0.5864909472495495,0.3627381250550058,0.2501955416802672,Infinity,0.7237468644557459,0.3017563761863296,0.4883252384031962,0.8366600265340755,0.6454972243679029,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,1.224744871391589,1.224744871391589,Infinity,Infinity,0.9999999999999999,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.069044967649698,1.069044967649698,Infinity,Infinity,Infinity,1.095445115010332,Infinity,1.060660171779821,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.019049330730136,Infinity,0.3017563761863296,0.2624669291337270,0.2295543285390788,0.2332847374079217,0.2348144897818889,0.2273213192400586,0.2279624392438459,0.2563502176390753,0.2729053900463974,0.3578390427102734,0.5030395416742156,0.4123790697588098,0.4507047772525209,0.3378078064730212,0.4497647490849531,0.4115451000429594,0.4498995871905384,0.5021978127907430,0.3808170755384335,0.5794233468441754,0.5794535558245064,0.5021881942620120,0.7088548846729861,0.5025510369674241,0.7087230273664393,0.3558871016756197,0.4488451718622955,0.3351984395908319,0.1850227643895049,0.06335880471854619,0.05019230730412236,0.06852005658418912,0.1659968278211080,0.1345036634899614,0.2559888728642380,0.2644515844590004,0.2256532243333804,0.4524566069050992,0.3103457689650309,0.3851254649220949,0.1938314253905350,0.1376892636821526,0.1211977208418311,0.3263334284033839,1.014185105674220,Infinity,0.7203248742951348,0.4719399037242695,Infinity,Infinity,0.4935481167928246,0.7905694150420948,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.040832999733066,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7288689868556625,0.5883484054145521,0.2339098217557457,0.2541075674759536,0.1809848860812378,0.2030298930094952,0.2768337131960354,0.2772959651759981,0.2269918448293851,0.2644114594971630,0.4115900784689349,0.4123240816057411,0.3831986516184037,0.3832404038122428,0.4520484775850445,0.4126619137653290,0.5034483167242262,0.5034843627129878,0.5801461706225648,0.5028818682458184,0.5026666855794641,0.5800007051684594,0.5796798695168660,0.7090414134783646,0.5026525385075511,1.001596170209788,1.001566171672269,0.4500280574866999,1.001311475973391,0.5795221274010197,0.2705406436358621,0.09579771249701727,0.07910860415168973,0.1085765521949182,0.2485250608738542,0.2532084807086248,0.7127411872482183,0.5116294615074009,0.3300432872042263,0.3956712941244653,Infinity,0.5926132602216021,0.3484542860428417,0.2289253858752599,0.2014730697871613,0.7211102550927978,Infinity,1.035098339013531,Infinity,Infinity,Infinity,Infinity,0.8164965809277260,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,1.095445115010332,Infinity,Infinity,Infinity,1.016001016001524,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7475450015964019,1.019803902718557,1.012422836565829,0.7216878364870322,0.5967081414398551,0.7211102550927978,0.2294738064531577,0.2562353715952692,0.2380976701077212,0.2302217852275817,0.2298271368235545,0.2275848672360968,0.2720188465411233,0.3327952646478658,0.3525180929370196,0.3210984473028645,0.4618802153517006,0.3919309008348102,0.3674234614174767,0.4186733288876175,1.004192890506868,0.7126966450997982,0.5082650227325635,0.5062502426430042,0.7115400959721809,0.7116250813527136,Infinity,0.7120689949163119,1.004494404667845,1.004264411670058,Infinity,Infinity,0.7132290320604685,1.004618962223618,0.5068496342349849,0.2838768757508801,0.1664403710203212,0.2325309883053728,0.4246943569246630,0.4330127018922194,Infinity,1.024695076595960,0.5435573065046090,0.6362090102803519,0.6324555320336759,Infinity,0.6324555320336759,0.4043037700313200,0.6110100926607788,0.6582805886043834,Infinity,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,0.7559289460184544,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7453559924999298,Infinity,Infinity,Infinity,Infinity,0.5962847939999439,0.6003002251876642,0.2214822194273360,0.2937252284090039,0.2519489251208769,0.2132557998641786,0.2577766508877780,0.2873718541934519,0.2864949272941025,0.5285941398709244,0.4428074427700477,0.4789694820193478,0.7264831572567788,0.3156744361685780,0.4307372646927226,0.5926132602216021,0.3600411499115478,0.3771490147280578,0.7211102550927978,1.010152544552211,1.009049958219026,1.008733790278249,1.008163400755528,1.009216784699164,0.5928871321888776,1.012739367083667,1.010811125005450,0.7211102550927978,0.7250110520819841,Infinity,0.7229988054812211,0.3712418521941092,0.3532842216234648,0.4001231337569570,1.021507836910498,0.6191391873668904,1.069044967649698,1.118033988749895,0.5855400437691198,1.095445115010332,Infinity,Infinity,0.6708203932499369,0.6582805886043834,0.9128709291752768,0.7817359599705714,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.020620726159658,Infinity,1.015038437845105,0.7196229171289243,0.4325214791567846,0.6030226891555274,0.2170656965752805,0.2706581126688952,0.2018433569398328,0.2491482087673375,0.2405626121623441,0.2522624895547565,0.2792150058472053,0.3141054080366327,0.3918819064098629,0.2764798415018574,0.4197504927816954,Infinity,0.3815676476482260,0.4976133515281193,0.4472135954999580,0.6055300708194984,0.6046415449251420,0.6123724356957946,1.016001016001524,1.016530045465127,0.7254762501100116,0.5357583756107197,0.7310832774866961,1.022474716291090,1.028991510855053,Infinity,Infinity,Infinity,1.044465935734187,1.030776406404415,0.6236095644623236,1.024695076595960,1.060660171779821,0.7637626158259734,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,1.224744871391589,1.118033988749895,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.012121654694948,Infinity,Infinity,Infinity,Infinity,Infinity,1.008889063701824,Infinity,Infinity,1.009756328594803,0.7203248742951348,0.7179029289427752,0.4577377082170634,0.4001231337569570,0.1437939210444006,0.2171197514478840,0.1650458826180636,0.2005117614900963,0.2188219927615345,0.1812908693518370,0.2409758942276040,0.2928409362665820,0.2638329834142329,0.2706581126688952,0.2886751345948129,0.3356310792281810,0.3413943709994594,0.3993529248931196,0.3831780223674067,0.4883252384031962,0.5385164807134505,1.023532631438318,0.7499999999999999,0.7475450015964019,1.035098339013531,0.5838742081211422,0.8164965809277260,Infinity,1.095445115010332,1.118033988749895,0.8366600265340755,1.224744871391589,Infinity,Infinity,Infinity,0.8660254037844386,Infinity,0.9999999999999999,Infinity,Infinity,1.224744871391589,1.154700538379252,1.414213562373095,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,1.019049330730136,Infinity,Infinity,Infinity,0.7310832774866961,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.007326105267277,Infinity,Infinity,1.009756328594803,1.017095255431216,0.5926132602216021,0.5147090179259814,0.3977961264790775,0.4291975376394761,0.1839521237669841,0.2006430884762820,0.1926752340582411,0.2914915440650687,0.2545139051903111,0.2426405960973120,0.2616835127965941,0.2659315757439637,0.3585685828003181,0.3115599413750059,0.3389791030404923,0.3906809170504345,0.3469443332443555,0.5717718748968657,0.5163977794943223,0.6770032003863301,0.5563486402641868,1.040832999733066,1.054092553389460,1.060660171779821,0.9128709291752768,0.8164965809277261,1.224744871391589,1.224744871391589,Infinity,0.9999999999999999,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,1.024695076595960,1.018350154434631,Infinity,1.028991510855053,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7302967433402214,0.7276068751089988,0.7259662712736915,0.5971508580642095,0.5986094998689324,0.2667397560655084,0.2771861311469901,0.2736170867479365,0.2933949319272336,0.3242347993787914,0.3770369514319493,0.3659625273557000,0.3143620991973503,0.3618734322278730,0.3933978962347216,0.4935481167928246,0.4928053803045811,0.5163977794943223,0.5400617248673217,0.6454972243679029,0.7905694150420948,0.6055300708194984,0.7302967433402215,1.224744871391589,1.154700538379252,0.9999999999999999,1.154700538379252,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
