0.2389911058391355,0.07006242707388265,0.07487786234707611,0.1014311427417082,0.04531683257769589,0.09493009372646401,0.1269656776976618,0.1304828176487507,0.1559649412600607,0.06152617580663015,0.09171044744356849,0.1582633669119206,0.07557564526947122,0.1923241844610532,0.08172606608910724,0.03760774510048633,0.05386009679354718,0.03751730685259715,0.03585710782034476,0.04805524999852169,0.06536485555805265,0.04554692945041063,0.1493269407233336,0.1982741353180343,0.2461711225061208,0.2658241710194946,0.03981278153669927,NaN,NaN,0.03875862347495147,NaN,NaN,NaN,NaN,0.02106338678767562,0.07482935442309883,0.02476639536419921,0.05352978478369434,NaN,NaN,NaN,0.07191300638801609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2225437761891597,0.2027961471176686,0.07689711813707195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.741979368618084,NaN
0.2599999298294133,0.04780059288458028,0.06634413908136109,0.1062934043394563,0.09242624593531018,0.08310911727954474,0.1200975833575070,0.08616705068053752,0.1067585552216755,0.07506381889529047,0.07741624903336813,0.1006739215402299,0.08719363364047650,0.1444388933773237,0.07213125601732419,0.03059913610959509,0.07735390046026812,0.04078318164135397,0.02441540276247719,0.03099122517086922,0.05269370308855777,0.04067468129892181,0.1320930092171113,0.1670052886028754,0.2300622807708033,0.2175292300185629,0.02723768789493916,0.03822531878717953,0.02390705906485966,0.01209097380813373,0.01841772620754060,0.02605197117900627,0.008541423811929037,0.03469525546016281,NaN,NaN,0.03584901638431100,0.04263857930539276,NaN,NaN,0.01638539116835808,NaN,NaN,0.02455241774664006,0.02420406353158993,0.02865114690631795,0.06058434613263026,0.02222827778398712,NaN,NaN,0.08772373417044453,0.1449511006553404,0.04700323342180059,0.09348565475481582,0.08058119244974174,NaN,NaN,0.06344244423624901,0.2126011321520903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.003613082657325,1.869202797225786,NaN,NaN,NaN,NaN,NaN,NaN,0.2914501922050280,NaN
0.1600948739756104,0.05981515959508538,0.03947471556370138,0.06030924270761734,0.05589495259147691,0.09391651773094173,0.09793260971198463,0.07659954311048640,0.07888321677668869,0.07282110038795216,0.07986588083342758,0.08444792994606243,0.05478826750768678,0.09451334989401730,0.05753294598177378,0.03555191575748188,0.05784568500071189,0.02423547585488433,0.03319460412502257,0.02818212794806622,0.02887623072956172,0.05008102549759921,0.1004452406816067,0.1172295705971771,0.1724563542523074,0.1706418102054587,0.03347615305658667,0.02724106160016586,0.02677635129760623,0.02030786553104494,NaN,0.02712603230360962,0.01725271428402051,0.03285587965803703,0.04677769941739961,0.04544087841433785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03627920827216607,NaN,NaN,NaN,0.04368085378912862,0.03755467892160468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.1827045672898211,0.04155618144618956,0.04243064387899508,0.06563392897941549,0.04509728720674382,0.04768510462041330,0.05698639579923621,0.03206574353239100,0.05895056907824295,0.03529379734191190,0.03904175914289921,0.04730256380515654,0.03491906507696536,0.08086407425101026,0.03311697502772411,0.01742887404612828,0.04916746647585767,0.02087792322014340,0.02632416281393869,0.02129299263029511,0.03337661933042818,0.03784170391464903,0.06318892165329948,0.1056113179786096,0.1113155994077029,0.09533480205585516,0.04166912727561643,0.02596545127858666,0.02314722236754244,0.01368884770514657,0.02819465570898795,NaN,NaN,0.02094843359649974,0.03648415000208272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06426395820214374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.06529969326965990,0.02482244428647635,0.03954616683844464,0.02964810111809045,0.02648202856035402,0.03719189465495407,0.03580672292240208,0.03412808923292410,0.03861241430401913,0.01331135608194218,0.04262445687385102,0.04035126299067003,0.03835204937557702,0.05782554545507065,0.04024478766602911,0.02216850252886426,0.04115687337610576,0.02503522422013188,0.02044859314103511,0.01066347806085171,0.02640924791708849,0.02952431601651562,0.07519484568818983,0.07106167757840252,0.08097268392783838,0.06344262339363164,0.02878586079698286,0.02143583212067821,0.02627882333639002,NaN,0.02694136181469660,NaN,NaN,0.04284215839212909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.04410656916202332,0.05623592916373795,0.04946657811887262,0.02349875149356551,0.01398981244441638,0.02073898703605530,NaN,0.03588666327367558,0.03434381807927261,0.02728659558013252,0.01273386844392787,0.01891462949377507,0.02844642609900404,0.02546782046198675,0.03752154297621148,0.02430324056103799,0.03632586646915385,0.03401006437242755,0.05376044517912791,0.04395945112996985,0.05980255324445174,0.04487870662408267,0.02647000188893595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1396028593700795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03117117470659423,0.02002617573688114,NaN,0.03107751320974615,NaN,0.04934030947489898,0.01529989032846681,0.01143798750516601,0.02051517459384050,0.03138793628557923,0.01967493710885405,0.02145176889737694,0.02644493443290797,0.01734432722354706,0.03995972721507186,0.05028434492215601,0.03976191145087811,0.02013781975230441,0.01960984884943021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1328421534760828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02903995370024072,NaN,NaN,0.01124848159511873,0.01725933076403656,0.01120913475211507,NaN,0.009836639316412982,NaN,0.01240976514274487,0.02013894474503269,0.02875423748199744,0.01729557288916958,0.02779344044186099,0.01957250055090191,0.02929641387729190,0.004973450355325502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02222118195145400,0.01517116142363604,0.02101833538055612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
