1.013793755049703,Infinity,Infinity,1.015038437845105,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.009569596031284,0.7237468644557459,Infinity,Infinity,1.006472559480393,0.5911534196732672,1.007017629956027,Infinity,Infinity,1.005249379900069,0.7133922984085063,Infinity,1.004089996619564,Infinity,1.003539834078130,Infinity,1.003442350971962,0.7111130839619098,0.5819629944560231,Infinity,0.7102286806100285,0.7101745039685362,0.5806588938075904,Infinity,0.7099072150416940,0.5803186706027749,0.5797984085206987,NaN,NaN,0.5034013997629292,NaN,NaN,0.5803599347739511,1.001654260849594,NaN,NaN,0.5796070215161085,NaN,NaN,0.3360743570944267,0.3564693442285622,0.4494441010848846,0.3558987124320841,0.2801183442754511,0.1962951995030670,0.2071671574411257,0.1614359660214086,0.1743839691539859,0.1482727589347796,0.1201773636960153,0.1094421223819936,0.08923007953008717,0.09024021953266370,0.07333784556885366,0.08870794063398006,0.07707323077037813,0.06663847543579141,0.07586249048212788,0.06220384788766993,0.03928562139737501,0.04382056569679042,0.04022875066804347,0.02918408645033337,0.02910532902409665,0.02933510636740749,0.02424460541256847,0.02231404358750243,0.02380835598796222,0.03398338436829591,0.02334864058857631,0.03698638959569860,0.03474609242198202,0.03387936833016625,0.02501167150674248,0.03373047093295289,0.03495017422275559,0.02364348527204400,0.02355728535636669,0.02729064301608298,0.03176694895122779,0.02998316802253180,0.02561863592344727,0.02906949851939852,0.02637912690702544,0.02325938530228903,0.02399943330224433,0.03028854963474160,0.02280392678212062,0.02295695779265395,0.02263193632111714,0.02307192607920422,0.02415495961118564,0.02758483930945596,0.02404349449954176,0.02533596408375566,0.02204162808327712,0.02688248456967528,0.02743942346427449,0.02796771351351646,0.02288398225276482,0.02202303776978782
1.006389841373865,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.007662947311558,Infinity,1.006557447310804,1.005865152931720,Infinity,Infinity,Infinity,0.5099019513592785,Infinity,0.7134486730024865,Infinity,Infinity,1.003350093135977,0.5822225097395820,1.002853072844814,0.5048544827774513,0.5047170855963675,Infinity,0.5038168492860486,0.5032895091624733,0.5804349764657210,0.7090153049848096,1.001444044073559,0.5026595932305149,0.5794085654478072,0.4496428018299334,0.7084472691787520,0.7084472691787520,0.5017035824484795,0.4099818366500872,0.3798205005236592,0.4099941927579440,0.4486428532040981,0.3793827311742214,NaN,NaN,0.3181134581384507,NaN,NaN,0.3550839319069247,0.3347978265943858,NaN,NaN,0.2687407539621587,NaN,NaN,0.2307408395688318,0.2146789615297437,0.2055425118834584,0.1730222502717048,0.1319460866015252,0.1327809753316841,0.1235745807265057,0.1028442720981886,0.09970415255088927,0.08560659565757819,0.06561449716886830,0.06799421383049685,0.05438415271485943,0.05231900329605051,0.04528381059031177,0.05132728007115563,0.04778670278284301,0.04436631364944620,0.04725520455327443,0.04210814620613965,0.02588265269122624,0.02772373383270666,0.02484313644830255,0.01730845824159242,0.01664793589531000,0.01587098145097461,0.01309253464331290,0.01098758330697791,0.01103243727934398,0.01996056708797368,0.01155508710302616,0.02309627608384942,0.02144011171358768,0.02031168706309522,0.01442817678724164,0.02112470665829753,0.02082787926153304,0.01104227294369022,0.01176022466163027,0.01434252242212423,0.01930541097934420,0.01860398433089746,0.01511981005311375,0.01849868137449568,0.01518303623768518,0.01273017003955358,0.01281480425761522,0.01867030897557984,0.01255508778796242,0.01265186231836727,0.01244940558767635,0.01326762303900188,0.01385449452410127,0.01750497660152985,0.01344086919034688,0.01635369220607436,0.01253025878573415,0.01704665667655357,0.01773467031131707,0.01822959921736957,0.01329997053243282,0.01230430237330194
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.024695076595960,Infinity,Infinity,1.021507836910498,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7151882639372399,1.004938301637971,Infinity,1.003992031840891,Infinity,1.003616648333214,0.7107992699027206,Infinity,0.5808600295972688,Infinity,Infinity,0.5798992893948983,1.001346801957123,1.001586043819802,0.7091416250513034,Infinity,NaN,NaN,Infinity,NaN,NaN,0.4494895063586364,1.000870701079188,NaN,NaN,0.4490046062532066,NaN,NaN,0.3795703990952248,0.3553211685673683,0.3794479389359768,0.2903030148002883,0.2687621190902011,0.1907484640195606,0.1784022623330285,0.1729101199382325,0.1656422881081720,0.1315092964170237,0.1045856010514973,0.1123040673021309,0.08968259502119105,0.08455167207297097,0.07384774249077293,0.09995365277252771,0.08373956205699445,0.07525943552319507,0.08614324558296554,0.06833010209887538,0.04303095347780964,0.04578342067151623,0.04297207821275199,0.02720025646606461,0.02451783003959239,0.02215353345256996,0.01826520234061633,0.01391525418024149,0.01353247046935006,0.03040253002521739,0.01461904344917057,0.03784935621582976,0.03635628970587190,0.03310281316257940,0.02163077566547891,0.03591431491896829,0.03391291642648694,0.01338278090716514,0.01507412017611490,0.01963287595868400,0.02904085146027493,0.02889456823537194,0.02285178079672132,0.03154792339113362,0.02157225029334459,0.01677520350396235,0.01734903516831583,0.03027755908130211,0.01686493001117039,0.01702680704355579,0.01673853584536307,0.01903938527593701,0.01915231876745970,0.02710888016890401,0.01851329881514237,0.02577093192163134,0.01709865433558263,0.02715963324619946,0.02746053296252141,0.02903777270654170,0.01855694796539717,0.01652532389605258
Infinity,Infinity,Infinity,1.095445115010332,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.048808848170152,0.7745966692414833,1.040832999733066,Infinity,Infinity,Infinity,Infinity,Infinity,1.010362971081845,Infinity,1.005934770203696,Infinity,1.005420093899755,Infinity,0.5840250605220889,1.003696870278775,Infinity,Infinity,1.002728518031833,1.002162164686436,0.5812381937190965,Infinity,1.002366867216236,0.5040486490909449,NaN,NaN,0.5814018997338112,NaN,NaN,Infinity,1.001395674091608,NaN,NaN,0.7088004525497794,NaN,NaN,0.5016233808946335,0.5015082990520964,0.4101545185282771,0.3352883843105734,0.3178773743200395,0.2600348850684939,0.2689353779196669,0.2686975890649096,0.2308976119137605,0.2248532221082319,0.1681988745812822,0.1753345506602967,0.1573998456636290,0.1348143382804033,0.1117373227302999,0.1931766744889174,0.1408459078659042,0.1229187856409167,0.1255665751413624,0.1330157980857958,0.06847145384702244,0.06850677375066699,0.06083149507673064,0.03453109053399440,0.03114744612441775,0.02507489369178023,0.02045193932683106,0.01343653578790933,0.01231271520695188,0.03887632872245681,0.01445261772557994,0.05506520281982376,0.05302066706019579,0.04616722266951490,0.02685095149848939,0.05415710822880006,0.04748000235800164,0.01231882385458346,0.01469736654229462,0.02065845444320301,0.03653622129945142,0.03872264002379217,0.02969438798060406,0.04977051965212993,0.02555501244971686,0.01801268335131585,0.01943730628621888,0.04202610749474663,0.01966410132155243,0.01899344867119545,0.01916553333380072,0.02378131124528140,0.02279531901506866,0.03779592647935491,0.02060335926318200,0.03828921335858693,0.01984681038616133,0.04214149106153418,0.04076597990050360,0.04374769031149920,0.02361216348626040,0.01953950755599930
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.010811125005450,0.7208382919471293,Infinity,Infinity,Infinity,Infinity,1.007547276881594,NaN,NaN,1.008583848428253,NaN,NaN,Infinity,0.7111823583447562,NaN,NaN,Infinity,NaN,NaN,0.5030211755287277,0.4508289622980685,1.001473840151291,0.5798550543523537,0.4500933006923846,0.4112318743017470,0.5790797296861059,0.7084422059478401,0.3358075940924862,0.3184594646024841,0.2795452929501899,0.2693957067231231,0.3348344667715561,0.2688170377515822,0.2686485917557791,0.3343962235418636,0.2783795238571609,0.2894007540083158,0.2300979325660986,0.2779477865431179,0.1802952809431873,0.1630187890191473,0.1380397778573741,0.06413914867469675,0.05484084971070818,0.04001275690916990,0.03274476400052444,0.01773390706624350,0.01470248703635774,0.06950760699430564,0.01958495445589640,0.1256671161452651,0.1256978421284362,0.09219439127269649,0.04846061209862019,0.1254951127191154,0.09786923649392432,0.01490336582565021,0.01857697478287063,0.02925057315352719,0.05934653346454188,0.07943019831996190,0.05824758083180927,0.1266018585938408,0.04929407832916291,0.02757248307395718,0.03097142308924532,0.09408080229137898,0.03369913487434974,0.03099143076139252,0.03367601572580781,0.04960779563211439,0.04243997603111058,0.08731762480880637,0.03394808322151024,0.1189714713811254,0.03652539987815063,0.1310476013675904,0.1136730188589147,0.1262323275069385,0.04734923749990505,0.03641515751150227
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.080123449734643,Infinity,Infinity,1.060660171779821,Infinity,Infinity,Infinity,Infinity,1.022474716291090,1.019803902718557,Infinity,Infinity,1.014185105674220,NaN,NaN,1.016001016001524,NaN,NaN,1.004938301637971,Infinity,NaN,NaN,1.004618962223618,NaN,NaN,1.003179658262463,1.003616648333214,1.004089996619564,Infinity,1.002628125425742,0.7111823583447562,1.002355715867414,1.002344669103773,Infinity,1.001790511729214,0.5029325764658601,0.7090467211314446,0.5794383420783712,1.001192606267580,0.7084973563373457,0.4107150699534518,0.7082688309124616,0.7079266154111064,0.7076977606304388,0.3547508652853372,0.3172481874039918,0.3788725749912634,0.3340374768242946,0.1344823612858392,0.1201561057379151,0.07134268437072744,0.06043015613893839,0.02800579224217366,0.02000708998009656,0.1354565791997009,0.03048650283819183,0.3168639118338248,0.3169315900925214,0.2245269942212308,0.1121855357116516,0.3019462834689176,0.2364448914474585,0.02100620691716429,0.02665552468764120,0.04527581795544816,0.1142996136935984,0.2249068482261239,0.1682243329211031,0.3339093153314930,0.1227243189244882,0.04796850697789106,0.06280321769412993,0.2781011777661745,0.07054393308149487,0.05928754968415804,0.07530471292320852,0.1285053728970374,0.1015928527775453,0.2212358641043473,0.06294430334901600,0.3566961492042531,0.08368274087557230,0.7107053122190141,0.3608439182435161,0.3848640029307491,0.1381984888652143,0.08748177652797065
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,NaN,NaN,Infinity,NaN,NaN,1.010811125005450,1.008032257548371,NaN,NaN,Infinity,NaN,NaN,Infinity,0.7175830078355593,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.5836373903429476,Infinity,1.003395595509785,Infinity,0.5821682965535863,0.5816007580013266,Infinity,0.7099870651308101,1.001561281200507,0.7087686090512689,1.001207001042840,0.3801234063672903,0.5018761791997308,0.3795454487246053,0.3023287520641861,0.2689975281020873,0.1289439595168206,0.1201953601565992,0.04839833330033039,0.02941780902189435,0.2678940277443823,0.05361843486651215,0.5783448440339810,0.5783778883994360,0.5783425648559504,0.2792633875920392,0.7075919316938367,0.7078185144127115,0.03390072183315435,0.04121516318650605,0.07658176483407507,0.2606052687827959,0.5018832458379441,0.4103764454076432,Infinity,0.2228356064385762,0.09962671216887758,0.1332253486523597,0.5014367845709600,0.2200346017402642,0.1384034971244857,0.1884090949160512,0.3822492273993119,0.3201562118716424,Infinity,0.1486075233534274,Infinity,0.2344036154692477,Infinity,Infinity,1.020620726159658,0.3824612343031393,0.2694792155603983
Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,1.224744871391589,1.154700538379252,Infinity,Infinity,1.224744871391589,1.118033988749895,Infinity,Infinity,Infinity,Infinity,Infinity,1.060660171779821,Infinity,Infinity,1.040832999733066,1.054092553389460,1.040832999733066,Infinity,Infinity,0.7453559924999298,Infinity,1.037749043325542,1.025978352085154,1.019049330730136,Infinity,Infinity,1.016530045465127,0.7372097807744856,0.7288689868556625,0.7241479433806596,Infinity,Infinity,NaN,NaN,Infinity,NaN,NaN,Infinity,Infinity,NaN,NaN,1.006826017808929,NaN,NaN,1.006644591369433,1.009049958219026,Infinity,Infinity,0.7177405625652733,1.006006060007137,Infinity,0.7151882639372399,Infinity,1.005479493072341,Infinity,1.004618962223618,1.004750620564033,1.004890004711276,1.004494404667845,0.7126528016839837,Infinity,Infinity,1.002460028317531,Infinity,0.7099870651308101,1.001843319536727,1.001419447130377,0.3793950005940744,0.3567602897296982,0.2525641696555836,0.2529896428680357,0.1063084676452771,0.05108967824708113,0.5780248753818001,0.1101802055882027,1.001740645355619,0.7096276689725595,0.5032895091624733,0.7092334229241957,1.000991571884662,Infinity,0.06351249461504090,0.07099853900463403,0.1506340108365331,0.5808458627977691,0.5824823725107175,1.002560823655206,Infinity,0.5075192189225523,0.2722044049886741,0.5789198695553655,Infinity,0.3825941317084022,0.7104659772022195,0.5817744738827396,Infinity,0.7174300539794392,Infinity,0.3576955799924398,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.060660171779821,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.030776406404415,1.021507836910498,Infinity,Infinity,Infinity,Infinity,1.024695076595960,1.018350154434631,Infinity,Infinity,0.7302967433402214,1.010152544552211,0.7241479433806596,Infinity,1.010152544552211,Infinity,0.7182430061427787,NaN,NaN,1.011834731470275,NaN,NaN,Infinity,Infinity,NaN,NaN,0.7187952884282608,NaN,NaN,Infinity,0.7216878364870322,Infinity,1.013793755049703,Infinity,1.012739367083667,Infinity,1.014185105674220,Infinity,Infinity,Infinity,Infinity,1.012739367083667,1.014185105674220,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.011299793694863,Infinity,1.009049958219026,Infinity,Infinity,1.007117527543689,0.2513745081383852,Infinity,0.5832517881685633,Infinity,Infinity,Infinity,Infinity,1.015504800579495,Infinity,0.4272466296411039,0.3737725007982010,0.7223151185146152,Infinity,Infinity,Infinity,1.037749043325542,Infinity,Infinity,1.028991510855053,Infinity,1.069044967649698,Infinity,Infinity,1.154700538379252,1.154700538379252,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.040832999733066,1.080123449734643,Infinity,Infinity,1.030776406404415,1.019803902718557,1.028991510855053,Infinity,Infinity,Infinity,1.017700489198215,Infinity,Infinity,Infinity,Infinity,1.011561077717746,Infinity,0.7237468644557459,1.011299793694863,1.009389877365680,Infinity,1.011050059206873,1.008733790278249,0.7208382919471293,Infinity,NaN,NaN,Infinity,NaN,NaN,1.008889063701824,Infinity,NaN,NaN,0.7241479433806596,NaN,NaN,0.5986094998689324,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.040832999733066,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7905694150420948,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.095445115010332,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,1.095445115010332,1.118033988749895,1.224744871391589,Infinity,Infinity,1.080123449734643,Infinity,Infinity,Infinity,1.060660171779821,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.032795558988644,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.6030226891555274,1.013423419419063,1.012121654694948,NaN,NaN,Infinity,NaN,NaN,Infinity,1.014599312391785,NaN,NaN,Infinity,NaN,NaN,Infinity,Infinity,Infinity,1.048808848170152,Infinity,Infinity,Infinity,0.8017837257372731,Infinity,1.069044967649698,Infinity,Infinity,1.080123449734643,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,1.118033988749895,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
