E,<Daa>,Prec_Ratio
9.9999994e-02,5.0629401e-13,0.0000000e+00
1.1318249e-01,1.7306400e-12,0.0000000e+00
1.3361694e-01,7.3088202e-12,0.0000000e+00
1.5774070e-01,2.6536700e-11,0.0000000e+00
1.8621986e-01,8.3605303e-11,0.0000000e+00
2.1984078e-01,2.2676799e-10,0.0000000e+00
2.5953174e-01,5.4378801e-10,0.0000000e+00
3.0000001e-01,1.1104500e-09,0.0000000e+00
3.6170539e-01,2.8006499e-09,3.4101206e-03
4.2700922e-01,6.7428498e-09,5.1130681e-03
5.0410324e-01,1.9085300e-08,8.2786114e-03
5.9511620e-01,8.3995801e-08,1.6657780e-02
7.0256096e-01,2.5017201e-07,2.7515432e-02
8.2940429e-01,8.1050302e-07,4.7280549e-02
1.0000000e+00,3.5447999e-06,9.3218408e-02
1.1318250e+00,1.0322600e-05,1.5168376e-01
1.3361694e+00,4.8636601e-05,3.0073357e-01
1.5774070e+00,4.7381399e-03,9.5185760e-01
1.8621986e+00,1.5206100e-02,9.8298751e-01
2.1984079e+00,2.3763699e-02,9.8809551e-01
2.5953176e+00,3.1457599e-02,9.9020667e-01
3.0000000e+00,3.7121300e-02,9.9107215e-01
3.6170540e+00,4.2477202e-02,9.9143641e-01
4.2700920e+00,4.4775501e-02,9.9118439e-01
5.0410328e+00,4.4385500e-02,9.9035898e-01
5.9511619e+00,4.1404001e-02,9.8880868e-01
7.0256095e+00,3.6417399e-02,9.8624463e-01
8.2940426e+00,3.0259101e-02,9.8214544e-01
1.0000000e+01,2.3020901e-02,9.7455976e-01
1.1318249e+01,1.8544899e-02,9.6682297e-01
1.3361693e+01,1.3331600e-02,9.5109482e-01
1.5774070e+01,9.1959797e-03,9.2596545e-01
1.8621986e+01,6.1228801e-03,8.8660960e-01
2.1984077e+01,3.9643100e-03,8.2781617e-01
2.5953175e+01,2.5157100e-03,7.4675830e-01
3.0000000e+01,1.6722200e-03,6.6010603e-01
3.5416325e+01,1.0382100e-03,5.5158523e-01
4.1810539e+01,6.4082799e-04,4.4564529e-01
4.9359188e+01,3.2006801e-04,3.2105224e-01
5.8270699e+01,1.7060200e-04,2.3338154e-01
6.8791138e+01,9.7166900e-05,1.7338980e-01
8.1210976e+01,5.7770601e-05,1.3090152e-01
1.0000000e+02,3.1270101e-05,9.3454135e-02
1.1318250e+02,2.1989499e-05,7.6917587e-02
1.3361693e+02,1.3851600e-05,5.9528575e-02
1.5774069e+02,8.7893004e-06,4.6256828e-02
1.8621985e+02,5.5869100e-06,3.6005526e-02
2.1984077e+02,3.5495500e-06,2.8051239e-02
2.5953177e+02,2.2610800e-06,2.1912686e-02
3.0000000e+02,1.5279900e-06,1.7700727e-02
3.6170541e+02,9.2321397e-07,1.3475430e-02
4.2700922e+02,5.9139597e-07,1.0605821e-02
5.0410324e+02,3.7964301e-07,8.3686165e-03
5.9511621e+02,2.4442099e-07,6.6214335e-03
7.0256097e+02,1.5796000e-07,5.2538753e-03
8.2940424e+02,1.0257600e-07,4.1805844e-03
1.0000000e+03,6.3464803e-08,3.2404907e-03
1.1559279e+03,4.3984599e-08,0.0000000e+00
1.3646240e+03,2.9076901e-08,0.0000000e+00
1.6109990e+03,1.9362901e-08,0.0000000e+00
1.9018555e+03,1.3002000e-08,0.0000000e+00
2.2452244e+03,8.8146397e-09,0.0000000e+00
2.6505867e+03,6.0387402e-09,0.0000000e+00
3.0000000e+03,4.5859898e-09,0.0000000e+00
3.6940818e+03,2.9245999e-09,0.0000000e+00
4.3610269e+03,2.0633200e-09,0.0000000e+00
5.1483853e+03,1.4661100e-09,0.0000000e+00
6.0778960e+03,1.0474800e-09,0.0000000e+00
7.1752246e+03,7.5152001e-10,0.0000000e+00
8.4706699e+03,5.4076499e-10,0.0000000e+00
1.0000000e+04,3.8981199e-10,0.0000000e+00
