E,<Daa>,Prec_Ratio
9.9999994e-02,7.6463900e-13,0.0000000e+00
1.1318249e-01,1.6791200e-12,0.0000000e+00
1.3361694e-01,4.2885101e-12,0.0000000e+00
1.5774070e-01,9.5825500e-12,0.0000000e+00
1.8621986e-01,1.9370399e-11,0.0000000e+00
2.1984078e-01,3.7332099e-11,0.0000000e+00
2.5953174e-01,7.0145903e-11,0.0000000e+00
3.0000001e-01,1.2006700e-10,0.0000000e+00
3.6170539e-01,2.3835800e-10,0.0000000e+00
4.2700922e-01,4.3767701e-10,0.0000000e+00
5.0410324e-01,8.0767298e-10,0.0000000e+00
5.9511620e-01,1.5057700e-09,0.0000000e+00
7.0256096e-01,2.8446601e-09,2.8973986e-03
8.2940429e-01,5.4840501e-09,3.8909081e-03
1.0000000e+00,1.1835800e-08,5.4823252e-03
1.1318250e+00,2.0146199e-08,6.9469069e-03
1.3361694e+00,4.1406100e-08,9.5650072e-03
1.5774070e+00,8.7964303e-08,1.3376075e-02
1.8621986e+00,1.9426101e-07,1.9055368e-02
2.1984079e+00,4.4486899e-07,2.7617216e-02
2.5953176e+00,1.0218801e-06,4.0042498e-02
3.0000000e+00,1.8314699e-06,5.1561333e-02
3.6170540e+00,3.2949401e-03,9.0274257e-01
4.2700920e+00,6.7825899e-03,9.4538907e-01
5.0410328e+00,1.0772200e-02,9.6180432e-01
5.9511619e+00,1.5037900e-02,9.6997108e-01
7.0256095e+00,1.9294299e-02,9.7445229e-01
8.2940426e+00,2.2848399e-02,9.7653531e-01
1.0000000e+01,2.5696700e-02,9.7712823e-01
1.1318249e+01,2.6689300e-02,9.7663247e-01
1.3361693e+01,2.6651600e-02,9.7471541e-01
1.5774070e+01,2.5225500e-02,9.7121316e-01
1.8621986e+01,2.2733400e-02,9.6569646e-01
2.1984077e+01,1.9484600e-02,9.5722854e-01
2.5953175e+01,1.5960600e-02,9.4458337e-01
3.0000000e+01,1.2971300e-02,9.2874862e-01
3.5416325e+01,9.8472396e-03,9.0263561e-01
4.1810539e+01,7.2086402e-03,8.6490747e-01
4.9359188e+01,5.1115500e-03,8.1226810e-01
5.8270699e+01,3.5104800e-03,7.4198185e-01
6.8791138e+01,2.3469001e-03,6.5532174e-01
8.1210976e+01,1.5273400e-03,5.5757168e-01
1.0000000e+02,8.2220102e-04,4.2543340e-01
1.1318250e+02,5.6045799e-04,3.5438045e-01
1.3361693e+02,3.2937099e-04,2.7209845e-01
1.5774069e+02,1.9039700e-04,2.0563976e-01
1.8621985e+02,1.0846000e-04,1.5357278e-01
2.1984077e+02,6.0720100e-05,1.1340344e-01
2.5953177e+02,3.3510201e-05,8.3034036e-02
3.0000000e+02,1.9676600e-05,6.2807761e-02
3.6170541e+02,9.7231496e-06,4.3431689e-02
4.2700922e+02,5.1376101e-06,3.1136991e-02
5.0410324e+02,2.6749501e-06,2.2181110e-02
5.9511621e+02,1.3705400e-06,1.5691989e-02
7.0256097e+02,6.9703998e-07,1.1071318e-02
8.2940424e+02,3.5132601e-07,7.7812056e-03
1.0000000e+03,1.6054300e-07,5.1993702e-03
1.1559279e+03,8.7048200e-08,3.7882425e-03
1.3646240e+03,4.2996700e-08,0.0000000e+00
1.6109990e+03,2.1377099e-08,0.0000000e+00
1.9018555e+03,1.0579000e-08,0.0000000e+00
2.2452244e+03,5.3156501e-09,0.0000000e+00
2.6505867e+03,2.6747300e-09,0.0000000e+00
3.0000000e+03,1.5201000e-09,0.0000000e+00
3.6940818e+03,4.2707199e-10,0.0000000e+00
4.3610269e+03,1.2334500e-10,0.0000000e+00
5.1483853e+03,3.4145100e-11,0.0000000e+00
6.0778960e+03,1.0268000e-11,0.0000000e+00
7.1752246e+03,3.2203600e-12,0.0000000e+00
8.4706699e+03,6.7043300e-13,0.0000000e+00
1.0000000e+04,1.9006800e-13,0.0000000e+00
