E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318200e-01,0.0000000e+00,0.0000000e+00
1.3361700e-01,0.0000000e+00,0.0000000e+00
1.5774100e-01,0.0000000e+00,0.0000000e+00
1.8622001e-01,0.0000000e+00,0.0000000e+00
2.1984099e-01,0.0000000e+00,0.0000000e+00
2.5953200e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170501e-01,0.0000000e+00,0.0000000e+00
4.2700902e-01,0.0000000e+00,0.0000000e+00
5.0410300e-01,0.0000000e+00,0.0000000e+00
5.9511602e-01,0.0000000e+00,0.0000000e+00
7.0256102e-01,0.0000000e+00,0.0000000e+00
8.2940400e-01,0.0000000e+00,0.0000000e+00
1.0000000e+00,0.0000000e+00,0.0000000e+00
1.1318201e+00,0.0000000e+00,0.0000000e+00
1.3361700e+00,1.8928400e-08,6.4582799e-03
1.5774100e+00,1.3937400e-07,1.6828077e-02
1.8622000e+00,4.8707000e-07,3.0096134e-02
2.1984100e+00,7.4149998e-06,1.1029337e-01
2.5953202e+00,6.2738301e-04,6.9868441e-01
3.0000000e+00,3.0725501e-03,9.0465442e-01
3.6170499e+00,1.5233700e-02,9.7659874e-01
4.2700896e+00,2.1623099e-02,9.8197191e-01
5.0410299e+00,2.6710400e-02,9.8411420e-01
5.9511600e+00,3.0853299e-02,9.8505782e-01
7.0256100e+00,3.3866402e-02,9.8522888e-01
8.2940407e+00,3.5492498e-02,9.8472456e-01
1.0000000e+01,3.5482801e-02,9.8329597e-01
1.1318200e+01,3.4426399e-02,9.8175669e-01
1.3361700e+01,3.1889599e-02,9.7875108e-01
1.5774099e+01,2.8411901e-02,9.7433131e-01
1.8622000e+01,2.4425400e-02,9.6797154e-01
2.1984100e+01,2.0340500e-02,9.5893010e-01
2.5953199e+01,1.6478600e-02,9.4620101e-01
3.0000000e+01,1.3451300e-02,9.3105891e-01
3.5416302e+01,1.0468900e-02,9.0771198e-01
4.1810501e+01,8.0271401e-03,8.7644080e-01
4.9359200e+01,6.0897600e-03,8.3594301e-01
5.8270699e+01,4.5863800e-03,7.8564629e-01
6.8791100e+01,3.4377901e-03,7.2621258e-01
8.1210999e+01,2.5703299e-03,6.5984346e-01
1.0000000e+02,1.7445000e-03,5.6777603e-01
1.1318200e+02,1.3592700e-03,5.0986079e-01
1.3361700e+02,9.6137298e-04,4.3432917e-01
1.5774100e+02,6.7208702e-04,3.6458882e-01
1.8622000e+02,4.6322201e-04,3.0213620e-01
2.1984100e+02,3.1299799e-04,2.4706142e-01
2.5953201e+02,2.0621900e-04,1.9909583e-01
3.0000000e+02,1.3954499e-04,1.6260880e-01
3.6170502e+02,8.3177598e-05,1.2426188e-01
4.2700897e+02,5.2662301e-05,9.7937541e-02
5.0410300e+02,3.3410899e-05,7.7286456e-02
5.9511603e+02,2.1178001e-05,6.1000218e-02
7.0256104e+02,1.3403000e-05,4.8148250e-02
8.2940399e+02,8.4575104e-06,3.7983616e-02
1.0000000e+03,5.0106801e-06,2.9042115e-02
1.1559301e+03,3.3260801e-06,2.3558140e-02
1.3646200e+03,2.0719799e-06,1.8514199e-02
1.6110000e+03,1.2856600e-06,1.4531011e-02
1.9018600e+03,7.9411001e-07,1.1384144e-02
2.2452200e+03,4.8809301e-07,8.8990978e-03
2.6505898e+03,2.9888400e-07,6.9431338e-03
3.0000000e+03,2.0677300e-07,5.7605376e-03
3.6940801e+03,1.1091200e-07,4.1956028e-03
4.3610303e+03,6.7233103e-08,3.2446357e-03
5.1483896e+03,4.0654601e-08,0.0000000e+00
6.0778999e+03,2.4496201e-08,0.0000000e+00
7.1752300e+03,1.4746000e-08,0.0000000e+00
8.4706699e+03,8.8623802e-09,0.0000000e+00
1.0000000e+04,5.3261502e-09,0.0000000e+00
