E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318249e-01,0.0000000e+00,0.0000000e+00
1.3361694e-01,0.0000000e+00,0.0000000e+00
1.5774070e-01,0.0000000e+00,0.0000000e+00
1.8621986e-01,0.0000000e+00,0.0000000e+00
2.1984078e-01,0.0000000e+00,0.0000000e+00
2.5953174e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170539e-01,0.0000000e+00,0.0000000e+00
4.2700922e-01,0.0000000e+00,0.0000000e+00
5.0410324e-01,0.0000000e+00,0.0000000e+00
5.9511620e-01,5.2227400e-09,8.9199554e-03
7.0256096e-01,7.0059897e-08,3.1226126e-02
8.2940429e-01,1.3922700e-07,4.2117788e-02
1.0000000e+00,2.1389501e-07,4.9727591e-02
1.1318250e+00,3.5185900e-07,6.1647816e-02
1.3361694e+00,1.0354501e-06,1.0040759e-01
1.5774070e+00,5.4516699e-06,2.1370080e-01
1.8621986e+00,1.2406900e-02,9.9539778e-01
2.1984079e+00,2.3258500e-02,9.9732701e-01
2.5953176e+00,2.9102400e-02,9.9767915e-01
3.0000000e+00,3.2789402e-02,9.9778634e-01
3.6170540e+00,3.5787500e-02,9.9777497e-01
4.2700920e+00,3.6564700e-02,9.9763651e-01
5.0410328e+00,3.5510302e-02,9.9735969e-01
5.9511619e+00,3.2830499e-02,9.9690304e-01
7.0256095e+00,2.8963000e-02,9.9619527e-01
8.2940426e+00,2.4462100e-02,9.9512142e-01
1.0000000e+01,1.9298200e-02,9.9324340e-01
1.1318249e+01,1.6106499e-02,9.9142471e-01
1.3361693e+01,1.2329300e-02,9.8792102e-01
1.5774070e+01,9.2237303e-03,9.8264194e-01
1.8621986e+01,6.7851399e-03,9.7473945e-01
2.1984077e+01,4.9360702e-03,9.6305349e-01
2.5953175e+01,3.5710800e-03,9.4612268e-01
3.0000000e+01,2.6903199e-03,9.2576123e-01
3.5416325e+01,1.9495200e-03,8.9456163e-01
4.1810539e+01,1.4191900e-03,8.5372633e-01
4.9359188e+01,1.0373400e-03,8.0258449e-01
5.8270699e+01,7.3614198e-04,7.3602905e-01
6.8791138e+01,5.2754302e-04,6.6205591e-01
8.1210976e+01,3.8120901e-04,5.8519335e-01
1.0000000e+02,2.5609299e-04,4.9165185e-01
1.1318250e+02,2.0295700e-04,4.4004180e-01
1.3361693e+02,1.4912400e-04,3.7715623e-01
1.5774069e+02,1.0977500e-04,3.2180230e-01
1.8621985e+02,8.0695303e-05,2.7350846e-01
2.1984077e+02,5.9065900e-05,2.3156787e-01
2.5953177e+02,4.2883399e-05,1.9512199e-01
3.0000000e+02,3.2115800e-05,1.6721059e-01
3.6170541e+02,2.1730300e-05,1.3587298e-01
4.2700922e+02,1.5032600e-05,1.1187752e-01
5.0410324e+02,1.0337300e-05,9.1907216e-02
5.9511621e+02,7.0733599e-06,7.5379201e-02
7.0256097e+02,4.8265401e-06,6.1796077e-02
8.2940424e+02,3.2915300e-06,5.0695726e-02
1.0000000e+03,2.1298599e-06,4.0525223e-02
1.1559279e+03,1.5273200e-06,3.4177554e-02
1.3646240e+03,1.0401800e-06,2.8095764e-02
1.6109990e+03,7.1184201e-07,2.3168438e-02
1.9018555e+03,4.8830799e-07,1.9139570e-02
2.2452244e+03,3.3472099e-07,1.5813129e-02
2.6505867e+03,2.3107900e-07,1.3115930e-02
3.0000000e+03,1.7595301e-07,1.1431948e-02
3.6940818e+03,1.1289400e-07,9.1408957e-03
4.3610269e+03,8.0525901e-08,7.7093067e-03
5.1483853e+03,5.7040801e-08,6.4783275e-03
6.0778960e+03,4.1029100e-08,5.4843164e-03
7.1752246e+03,2.9400001e-08,4.6315705e-03
8.4706699e+03,2.1068900e-08,3.9085387e-03
1.0000000e+04,1.5151899e-08,3.3006118e-03
