E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318249e-01,0.0000000e+00,0.0000000e+00
1.3361694e-01,0.0000000e+00,0.0000000e+00
1.5774070e-01,0.0000000e+00,0.0000000e+00
1.8621986e-01,0.0000000e+00,0.0000000e+00
2.1984078e-01,0.0000000e+00,0.0000000e+00
2.5953174e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170539e-01,1.2209600e-04,8.3697057e-01
4.2700922e-01,3.0480700e-03,9.9106284e-01
5.0410324e-01,1.1007700e-02,9.9728897e-01
5.9511620e-01,2.3429001e-02,9.9861380e-01
7.0256096e-01,3.0631799e-02,9.9884781e-01
8.2940429e-01,3.0855101e-02,9.9875752e-01
1.0000000e+00,3.0508600e-02,9.9862083e-01
1.1318250e+00,3.0834300e-02,9.9854866e-01
1.3361694e+00,3.1685300e-02,9.9846605e-01
1.5774070e+00,3.3318300e-02,9.9841568e-01
1.8621986e+00,3.4088001e-02,9.9831838e-01
2.1984079e+00,3.4198899e-02,9.9818004e-01
2.5953176e+00,3.4395900e-02,9.9803539e-01
3.0000000e+00,3.4637298e-02,9.9790410e-01
3.6170540e+00,3.4865800e-02,9.9771633e-01
4.2700920e+00,3.5279799e-02,9.9755071e-01
5.0410328e+00,3.4497399e-02,9.9728245e-01
5.9511619e+00,3.2594699e-02,9.9688073e-01
7.0256095e+00,3.0039100e-02,9.9633090e-01
8.2940426e+00,2.6872000e-02,9.9555634e-01
1.0000000e+01,2.2833001e-02,9.9428143e-01
1.1318249e+01,2.0090900e-02,9.9310974e-01
1.3361693e+01,1.6407100e-02,9.9088667e-01
1.5774070e+01,1.2947300e-02,9.8755126e-01
1.8621986e+01,9.8674903e-03,9.8244584e-01
2.1984077e+01,7.2751800e-03,9.7453017e-01
2.5953175e+01,5.2100699e-03,9.6222114e-01
3.0000000e+01,3.8175399e-03,9.4611606e-01
3.5416325e+01,2.6378101e-03,9.1913272e-01
4.1810539e+01,1.8111400e-03,8.8039735e-01
4.9359188e+01,1.2386800e-03,8.2742704e-01
5.8270699e+01,8.4175699e-04,7.5878915e-01
6.8791138e+01,5.6607800e-04,6.7549962e-01
8.1210976e+01,3.6534801e-04,5.7678120e-01
1.0000000e+02,1.9126400e-04,4.3772495e-01
1.1318250e+02,1.3393399e-04,3.6948548e-01
1.3361693e+02,8.4432802e-05,2.9344116e-01
1.5774069e+02,5.3857599e-05,2.3270124e-01
1.8621985e+02,3.5033700e-05,1.8553684e-01
2.1984077e+02,2.3106100e-05,1.4863594e-01
2.5953177e+02,1.5409700e-05,1.1963463e-01
3.0000000e+02,1.0867600e-05,9.9204024e-02
3.6170541e+02,6.9995599e-06,7.8368666e-02
4.2700922e+02,4.7555900e-06,6.3760948e-02
5.0410324e+02,3.2440601e-06,5.2040629e-02
5.9511621e+02,2.2313500e-06,4.2704034e-02
7.0256097e+02,1.5444300e-06,3.5198495e-02
8.2940424e+02,1.0706900e-06,2.9073190e-02
1.0000000e+03,7.1181501e-07,2.3526302e-02
1.1559279e+03,5.2091701e-07,2.0027231e-02
1.3646240e+03,3.6753201e-07,1.6742819e-02
1.6109990e+03,2.5910600e-07,1.4003079e-02
1.9018555e+03,1.8461400e-07,1.1781640e-02
2.2452244e+03,1.3175600e-07,9.9257995e-03
2.6505867e+03,9.4285902e-08,8.3763583e-03
3.0000000e+03,7.3978299e-08,7.4072354e-03
3.6940818e+03,4.9230199e-08,6.0255636e-03
4.3610269e+03,3.5571102e-08,5.1092233e-03
5.1483853e+03,2.5935901e-08,4.3501949e-03
6.0778960e+03,1.8694600e-08,3.6796008e-03
7.1752246e+03,1.3315400e-08,3.0896473e-03
8.4706699e+03,9.1668300e-09,0.0000000e+00
1.0000000e+04,6.1077201e-09,0.0000000e+00
