E,<Daa>,Prec_Ratio
9.9999994e-02,1.0497600e-13,0.0000000e+00
1.1318249e-01,2.2736100e-13,0.0000000e+00
1.3361694e-01,5.6466301e-13,0.0000000e+00
1.5774070e-01,1.2113800e-12,0.0000000e+00
1.8621986e-01,2.3275401e-12,0.0000000e+00
2.1984078e-01,4.2632898e-12,0.0000000e+00
2.5953174e-01,7.6267603e-12,0.0000000e+00
3.0000001e-01,1.2536300e-11,0.0000000e+00
3.6170539e-01,2.3753201e-11,0.0000000e+00
4.2700922e-01,4.2193402e-11,0.0000000e+00
5.0410324e-01,7.6221703e-11,0.0000000e+00
5.9511620e-01,1.4167501e-10,0.0000000e+00
7.0256096e-01,2.7486699e-10,0.0000000e+00
8.2940429e-01,5.7295502e-10,0.0000000e+00
1.0000000e+00,1.5365000e-09,0.0000000e+00
1.1318250e+00,3.6793499e-09,2.9268104e-03
1.3361694e+00,1.0306900e-08,4.7519849e-03
1.5774070e+00,2.9714901e-08,7.7712181e-03
1.8621986e+00,9.5402697e-08,1.3366791e-02
2.1984079e+00,3.3901600e-07,2.4128666e-02
2.5953176e+00,1.2843800e-06,4.4836671e-02
3.0000000e+00,3.9180300e-06,7.4947895e-02
3.6170540e+00,1.2336000e-02,9.7131163e-01
4.2700920e+00,2.1852000e-02,9.8215628e-01
5.0410328e+00,3.0651201e-02,9.8611887e-01
5.9511619e+00,3.8462900e-02,9.8796664e-01
7.0256095e+00,4.4608299e-02,9.8873246e-01
8.2940426e+00,4.8111401e-02,9.8867063e-01
1.0000000e+01,4.8378300e-02,9.8767544e-01
1.1318249e+01,4.6373200e-02,9.8637126e-01
1.3361693e+01,4.1364200e-02,9.8351138e-01
1.5774070e+01,3.4611098e-02,9.7879918e-01
1.8621986e+01,2.7234700e-02,9.7114857e-01
2.1984077e+01,2.0206001e-02,9.5867174e-01
2.5953175e+01,1.4197500e-02,9.3826507e-01
3.0000000e+01,1.0020500e-02,9.1025912e-01
3.5416325e+01,6.4499802e-03,8.6076726e-01
4.1810539e+01,3.9969399e-03,7.8668730e-01
4.9359188e+01,2.4012900e-03,6.8647738e-01
5.8270699e+01,1.4074700e-03,5.6848206e-01
6.8791138e+01,8.1067701e-04,4.4950125e-01
8.1210976e+01,4.6146600e-04,3.4419687e-01
1.0000000e+02,1.3427800e-04,1.8835201e-01
1.1318250e+02,7.4464297e-05,1.3909368e-01
1.3361693e+02,3.6807902e-05,9.6083430e-02
1.5774069e+02,1.9253401e-05,6.8070184e-02
1.8621985e+02,1.0419000e-05,4.9005796e-02
2.1984077e+02,5.7180100e-06,3.5537182e-02
2.5953177e+02,3.1658301e-06,2.5904803e-02
3.0000000e+02,1.8896300e-06,1.9676357e-02
3.6170541e+02,9.6558495e-07,1.3780676e-02
4.2700922e+02,5.3122699e-07,1.0051560e-02
5.0410324e+02,2.8950700e-07,7.3045327e-03
5.9511621e+02,1.5598199e-07,5.2800780e-03
7.0256097e+02,8.3573497e-08,3.8027922e-03
8.2940424e+02,4.4424699e-08,0.0000000e+00
1.0000000e+03,2.1520700e-08,0.0000000e+00
1.1559279e+03,1.2195500e-08,0.0000000e+00
1.3646240e+03,6.3159900e-09,0.0000000e+00
1.6109990e+03,3.2819101e-09,0.0000000e+00
1.9018555e+03,1.6920400e-09,0.0000000e+00
2.2452244e+03,8.8179603e-10,0.0000000e+00
2.6505867e+03,4.5816301e-10,0.0000000e+00
3.0000000e+03,2.6512700e-10,0.0000000e+00
3.6940818e+03,7.5605397e-11,0.0000000e+00
4.3610269e+03,2.1896500e-11,0.0000000e+00
5.1483853e+03,6.0706600e-12,0.0000000e+00
6.0778960e+03,1.8344801e-12,0.0000000e+00
7.1752246e+03,5.7862601e-13,0.0000000e+00
8.4706699e+03,1.2018199e-13,0.0000000e+00
1.0000000e+04,3.4177901e-14,0.0000000e+00
