E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318200e-01,0.0000000e+00,0.0000000e+00
1.3361700e-01,0.0000000e+00,0.0000000e+00
1.5774100e-01,0.0000000e+00,0.0000000e+00
1.8622001e-01,0.0000000e+00,0.0000000e+00
2.1984099e-01,0.0000000e+00,0.0000000e+00
2.5953200e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170501e-01,0.0000000e+00,0.0000000e+00
4.2700902e-01,0.0000000e+00,0.0000000e+00
5.0410300e-01,0.0000000e+00,0.0000000e+00
5.9511602e-01,2.7656599e-10,0.0000000e+00
7.0256102e-01,5.4967901e-09,8.7793670e-03
8.2940400e-01,3.2909600e-06,1.9597862e-01
1.0000000e+00,6.3870597e-05,6.4504446e-01
1.1318201e+00,1.8175200e-04,8.1391936e-01
1.3361700e+00,6.0058199e-04,9.2679574e-01
1.5774100e+00,2.6862100e-03,9.8081076e-01
1.8622000e+00,6.0693002e-03,9.9065198e-01
2.1984100e+00,9.6633704e-03,9.9359854e-01
2.5953202e+00,1.3533100e-02,9.9502681e-01
3.0000000e+00,1.6775301e-02,9.9568527e-01
3.6170499e+00,2.0746700e-02,9.9617012e-01
4.2700896e+00,2.3668000e-02,9.9635491e-01
5.0410299e+00,2.5748501e-02,9.9636355e-01
5.9511600e+00,2.6834400e-02,9.9621452e-01
7.0256100e+00,2.6895400e-02,9.9590438e-01
8.2940407e+00,2.6038701e-02,9.9541501e-01
1.0000000e+01,2.4226001e-02,9.9460788e-01
1.1318200e+01,2.2690000e-02,9.9389260e-01
1.3361700e+01,2.0405499e-02,9.9265492e-01
1.5774099e+01,1.8040599e-02,9.9102379e-01
1.8622000e+01,1.5737601e-02,9.8889671e-01
2.1984100e+01,1.3589600e-02,9.8614652e-01
2.5953199e+01,1.1645400e-02,9.8261523e-01
3.0000000e+01,1.0127600e-02,9.7874022e-01
3.5416302e+01,8.5916603e-03,9.7317763e-01
4.1810501e+01,7.2583901e-03,9.6613187e-01
4.9359200e+01,6.0968399e-03,9.5716861e-01
5.8270699e+01,5.1000402e-03,9.4588392e-01
6.8791100e+01,4.2533400e-03,9.3183558e-01
8.1210999e+01,3.5345100e-03,9.1446706e-01
1.0000000e+02,2.7855199e-03,8.8708150e-01
1.1318200e+02,2.4071201e-03,8.6731316e-01
1.3361700e+02,1.9668899e-03,8.3617089e-01
1.5774100e+02,1.5975500e-03,7.9957092e-01
1.8622000e+02,1.2899900e-03,7.5758834e-01
2.1984100e+02,1.0327300e-03,7.1022087e-01
2.5953201e+02,8.1732898e-04,6.5777908e-01
3.0000000e+02,6.6442898e-04,6.1014040e-01
3.6170502e+02,5.0273899e-04,5.4654150e-01
4.2700897e+02,3.8911501e-04,4.9037878e-01
5.0410300e+02,2.9817401e-04,4.3577092e-01
5.9511603e+02,2.2657000e-04,3.8422022e-01
7.0256104e+02,1.7084301e-04,3.3659267e-01
8.2940399e+02,1.2733199e-04,2.9269910e-01
1.0000000e+03,9.0845198e-05,2.4886208e-01
1.1559301e+03,6.9440597e-05,2.1853459e-01
1.3646200e+03,5.0964900e-05,1.8802638e-01
1.6110000e+03,3.7183501e-05,1.6122292e-01
1.9018600e+03,2.7119600e-05,1.3815042e-01
2.2452200e+03,1.9794001e-05,1.1837621e-01
2.6505898e+03,1.4405400e-05,1.0125787e-01
3.0000000e+03,1.1418700e-05,9.0310953e-02
3.6940801e+03,7.6753904e-06,7.4245867e-02
4.3610303e+03,5.6199901e-06,6.3651339e-02
5.1483896e+03,4.1127100e-06,5.4542738e-02
6.0778999e+03,3.0017600e-06,4.6668001e-02
7.1752300e+03,2.1958699e-06,3.9967689e-02
8.4706699e+03,1.6030800e-06,3.4189238e-02
1.0000000e+04,1.1600800e-06,2.9114298e-02
