E,<Daa>,Prec_Ratio
9.9999994e-02,3.6019801e-17,0.0000000e+00
1.1318249e-01,3.3960500e-16,0.0000000e+00
1.3361694e-01,1.9625800e-15,0.0000000e+00
1.5774070e-01,8.0543999e-15,0.0000000e+00
1.8621986e-01,2.8419001e-14,0.0000000e+00
2.1984078e-01,9.0249599e-14,0.0000000e+00
2.5953174e-01,2.5438400e-13,0.0000000e+00
3.0000001e-01,5.5940902e-13,0.0000000e+00
3.6170539e-01,1.3137200e-12,0.0000000e+00
4.2700922e-01,2.5035299e-12,0.0000000e+00
5.0410324e-01,4.5722402e-12,0.0000000e+00
5.9511620e-01,8.1664103e-12,0.0000000e+00
7.0256096e-01,1.4423500e-11,0.0000000e+00
8.2940429e-01,2.5458000e-11,0.0000000e+00
1.0000000e+00,4.8845501e-11,0.0000000e+00
1.1318250e+00,7.6136202e-11,0.0000000e+00
1.3361694e+00,1.4171100e-10,0.0000000e+00
1.5774070e+00,2.7511601e-10,0.0000000e+00
1.8621986e+00,5.7449101e-10,0.0000000e+00
2.1984079e+00,1.3619500e-09,0.0000000e+00
2.5953176e+00,4.4686899e-09,0.0000000e+00
3.0000000e+00,1.0420600e-08,3.8954702e-03
3.6170540e+00,3.4814800e-08,6.8420486e-03
4.2700920e+00,1.1407600e-07,1.1900304e-02
5.0410328e+00,4.1370001e-07,2.1716978e-02
5.9511619e+00,1.5903000e-06,4.0686028e-02
7.0256095e+00,4.2691301e-03,8.9683285e-01
8.2940426e+00,1.5528200e-02,9.6597435e-01
1.0000000e+01,2.6254799e-02,9.7759992e-01
1.1318249e+01,3.2643799e-02,9.8078590e-01
1.3361693e+01,4.0229600e-02,9.8305684e-01
1.5774070e+01,4.5844801e-02,9.8388272e-01
1.8621986e+01,4.8546400e-02,9.8353676e-01
2.1984077e+01,4.7952902e-02,9.8201340e-01
2.5953175e+01,4.4244800e-02,9.7902175e-01
3.0000000e+01,3.8983900e-02,9.7469492e-01
3.5416325e+01,3.1686600e-02,9.6678802e-01
4.1810539e+01,2.4129700e-02,9.5386370e-01
4.9359188e+01,1.7281501e-02,9.3277086e-01
5.8270699e+01,1.1683500e-02,8.9851708e-01
6.8791138e+01,7.4987900e-03,8.4443567e-01
8.1210976e+01,4.5951600e-03,7.6416537e-01
1.0000000e+02,2.3529900e-03,6.2687522e-01
1.1318250e+02,1.5429400e-03,5.3447969e-01
1.3361693e+02,8.5751398e-04,4.1426679e-01
1.5774069e+02,4.6774300e-04,3.1078125e-01
1.8621985e+02,1.7075300e-04,1.9053553e-01
2.1984077e+02,6.8953101e-05,1.2060064e-01
2.5953177e+02,3.1718198e-05,8.0831779e-02
3.0000000e+02,1.6961700e-05,5.8382399e-02
3.6170541e+02,7.8478997e-06,3.9063014e-02
4.2700922e+02,4.0205100e-06,2.7568632e-02
5.0410324e+02,2.0694699e-06,1.9521226e-02
5.9511621e+02,1.0633100e-06,1.3825575e-02
7.0256097e+02,5.4552498e-07,9.7938798e-03
8.2940424e+02,2.7725201e-07,6.9088795e-03
1.0000000e+03,1.2768101e-07,4.6302230e-03
1.1559279e+03,6.9952002e-08,3.3869078e-03
1.3646240e+03,3.4723900e-08,0.0000000e+00
1.6109990e+03,1.7216699e-08,0.0000000e+00
1.9018555e+03,8.4616900e-09,0.0000000e+00
2.2452244e+03,4.1621702e-09,0.0000000e+00
2.6505867e+03,2.0663300e-09,0.0000000e+00
3.0000000e+03,1.2108800e-09,0.0000000e+00
3.6940818e+03,5.0578203e-10,0.0000000e+00
4.3610269e+03,2.5294200e-10,0.0000000e+00
5.1483853e+03,1.0384500e-10,0.0000000e+00
6.0778960e+03,3.2283100e-11,0.0000000e+00
7.1752246e+03,8.6089903e-12,0.0000000e+00
8.4706699e+03,2.3604599e-12,0.0000000e+00
1.0000000e+04,7.1977900e-13,0.0000000e+00
