E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318249e-01,0.0000000e+00,0.0000000e+00
1.3361694e-01,0.0000000e+00,0.0000000e+00
1.5774070e-01,0.0000000e+00,0.0000000e+00
1.8621986e-01,0.0000000e+00,0.0000000e+00
2.1984078e-01,0.0000000e+00,0.0000000e+00
2.5953174e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,9.4545202e-04,9.7632440e-01
3.6170539e-01,5.0574000e-04,9.5296425e-01
4.2700922e-01,3.5988301e-04,9.3047263e-01
5.0410324e-01,2.9591299e-04,9.1077754e-01
5.9511620e-01,3.5631601e-03,9.9097820e-01
7.0256096e-01,6.0875900e-02,9.9941979e-01
8.2940429e-01,7.0872203e-02,9.9945857e-01
1.0000000e+00,6.4523399e-02,9.9934725e-01
1.1318250e+00,6.1080899e-02,9.9926665e-01
1.3361694e+00,5.5455301e-02,9.9912279e-01
1.5774070e+00,4.8961502e-02,9.9892114e-01
1.8621986e+00,4.3354198e-02,9.9867717e-01
2.1984079e+00,3.8483098e-02,9.9838221e-01
2.5953176e+00,3.4151800e-02,9.9802139e-01
3.0000000e+00,3.0398000e-02,9.9761274e-01
3.6170540e+00,2.9687200e-02,9.9731939e-01
4.2700920e+00,2.8127700e-02,9.9693048e-01
5.0410328e+00,2.4213700e-02,9.9613424e-01
5.9511619e+00,2.0480700e-02,9.9504791e-01
7.0256095e+00,1.7361799e-02,9.9367438e-01
8.2940426e+00,1.4514700e-02,9.9181444e-01
1.0000000e+01,1.1677200e-02,9.8889900e-01
1.1318249e+01,1.0030300e-02,9.8632457e-01
1.3361693e+01,8.0604004e-03,9.8167989e-01
1.5774070e+01,6.3815899e-03,9.7516677e-01
1.8621986e+01,4.9934401e-03,9.6608452e-01
2.1984077e+01,3.8567800e-03,9.5335499e-01
2.5953175e+01,2.9563101e-03,9.3587179e-01
3.0000000e+01,2.3355701e-03,9.1574286e-01
3.5416325e+01,1.7809300e-03,8.8608104e-01
4.1810539e+01,1.3622000e-03,8.4882253e-01
4.9359188e+01,1.0446800e-03,8.0361563e-01
5.8270699e+01,8.0307899e-04,7.5092838e-01
6.8791138e+01,6.1826402e-04,6.9205919e-01
8.1210976e+01,4.7455300e-04,6.2841044e-01
1.0000000e+02,3.3147100e-04,5.4155789e-01
1.1318250e+02,2.6170901e-04,4.8696518e-01
1.3361693e+02,1.9044999e-04,4.1825101e-01
1.5774069e+02,1.3905000e-04,3.5708179e-01
1.8621985e+02,1.0015600e-04,3.0161392e-01
2.1984077e+02,7.2368799e-05,2.5435972e-01
2.5953177e+02,5.2320502e-05,2.1421846e-01
3.0000000e+02,3.9298298e-05,1.8401733e-01
3.6170541e+02,2.6873700e-05,1.5045514e-01
4.2700922e+02,1.9046400e-05,1.2544581e-01
5.0410324e+02,1.3476700e-05,1.0457108e-01
5.9511621e+02,9.2638802e-06,8.6016148e-02
7.0256097e+02,6.4185701e-06,7.1086195e-02
8.2940424e+02,4.4069302e-06,5.8539128e-02
1.0000000e+03,2.8801001e-06,4.7046182e-02
1.1559279e+03,2.0947500e-06,3.9967388e-02
1.3646240e+03,1.4617400e-06,3.3263586e-02
1.6109990e+03,1.0103701e-06,2.7573641e-02
1.9018555e+03,7.0421402e-07,2.2965381e-02
2.2452244e+03,4.8780100e-07,1.9077764e-02
2.6505867e+03,3.4167101e-07,1.5942163e-02
3.0000000e+03,2.6519601e-07,1.4031533e-02
3.6940818e+03,1.7106400e-07,1.1253662e-02
4.3610269e+03,1.2303100e-07,9.5339467e-03
5.1483853e+03,8.8360501e-08,8.0710564e-03
6.0778960e+03,6.3862203e-08,6.8532726e-03
7.1752246e+03,4.5974101e-08,5.8060072e-03
8.4706699e+03,3.3235999e-08,4.9269514e-03
1.0000000e+04,2.3795000e-08,4.1575869e-03
