E,<Daa>,Prec_Ratio
9.9999994e-02,6.9832399e-13,0.0000000e+00
1.1318249e-01,1.1640201e-12,0.0000000e+00
1.3361694e-01,2.1994899e-12,0.0000000e+00
1.5774070e-01,3.9892798e-12,0.0000000e+00
1.8621986e-01,7.0807002e-12,0.0000000e+00
2.1984078e-01,1.2413700e-11,0.0000000e+00
2.5953174e-01,2.1866300e-11,0.0000000e+00
3.0000001e-01,3.6142901e-11,0.0000000e+00
3.6170539e-01,7.0539997e-11,0.0000000e+00
4.2700922e-01,1.3111200e-10,0.0000000e+00
5.0410324e-01,2.5379299e-10,0.0000000e+00
5.9511620e-01,5.2005600e-10,0.0000000e+00
7.0256096e-01,1.1685199e-09,0.0000000e+00
8.2940429e-01,2.7768901e-09,0.0000000e+00
1.0000000e+00,7.1173298e-09,4.2372815e-03
1.1318250e+00,1.3013400e-08,5.5747594e-03
1.3361694e+00,2.6234000e-08,7.6093025e-03
1.5774070e+00,5.5998001e-08,1.0674040e-02
1.8621986e+00,1.3198699e-07,1.5716845e-02
2.1984079e+00,3.5363601e-07,2.4640505e-02
2.5953176e+00,1.0924600e-06,4.1388009e-02
3.0000000e+00,3.3745700e-06,6.9655095e-02
3.6170540e+00,1.6963800e-02,9.7891842e-01
4.2700920e+00,2.4955301e-02,9.8432892e-01
5.0410328e+00,3.1211300e-02,9.8636345e-01
5.9511619e+00,3.6240201e-02,9.8724115e-01
7.0256095e+00,3.9757300e-02,9.8738076e-01
8.2940426e+00,4.1358899e-02,9.8685332e-01
1.0000000e+01,4.0670499e-02,9.8538518e-01
1.1318249e+01,3.8843401e-02,9.8378637e-01
1.3361693e+01,3.5025399e-02,9.8060437e-01
1.5774070e+01,3.0183200e-02,9.7578921e-01
1.8621986e+01,2.4947099e-02,9.6861338e-01
2.1984077e+01,1.9861000e-02,9.5799390e-01
2.5953175e+01,1.5304900e-02,9.4239065e-01
3.0000000e+01,1.1920000e-02,9.2310454e-01
3.5416325e+01,8.7686097e-03,8.9236144e-01
4.1810539e+01,6.3419901e-03,8.5008625e-01
4.9359188e+01,4.5305002e-03,7.9465137e-01
5.8270699e+01,3.2062801e-03,7.2617798e-01
6.8791138e+01,2.2505601e-03,6.4721328e-01
8.1210976e+01,1.5661500e-03,5.6252445e-01
1.0000000e+02,8.2184398e-04,4.2535703e-01
1.1318250e+02,5.2322500e-04,3.4388337e-01
1.3361693e+02,2.6917199e-04,2.4803859e-01
1.5774069e+02,1.2574501e-04,1.6903026e-01
1.8621985e+02,5.9657999e-05,1.1517307e-01
2.1984077e+02,2.9228700e-05,7.9423893e-02
2.5953177e+02,1.4831200e-05,5.5646966e-02
3.0000000e+02,8.2557699e-06,4.0916681e-02
3.6170541e+02,3.9449601e-06,2.7773601e-02
4.2700922e+02,2.0564501e-06,1.9752072e-02
5.0410324e+02,1.0866300e-06,1.4159229e-02
5.9511621e+02,5.5669801e-07,1.0005526e-02
7.0256097e+02,2.8928699e-07,7.1259018e-03
8.2940424e+02,1.4821600e-07,5.0386630e-03
1.0000000e+03,6.9815798e-08,3.4033588e-03
1.1559279e+03,3.8225100e-08,0.0000000e+00
1.3646240e+03,1.9328500e-08,0.0000000e+00
1.6109990e+03,9.9547197e-09,0.0000000e+00
1.9018555e+03,4.9172399e-09,0.0000000e+00
2.2452244e+03,2.5319600e-09,0.0000000e+00
2.6505867e+03,1.2924700e-09,0.0000000e+00
3.0000000e+03,7.8367102e-10,0.0000000e+00
3.6940818e+03,3.2277600e-10,0.0000000e+00
4.3610269e+03,1.5306900e-10,0.0000000e+00
5.1483853e+03,6.2218702e-11,0.0000000e+00
6.0778960e+03,2.0553099e-11,0.0000000e+00
7.1752246e+03,6.3133999e-12,0.0000000e+00
8.4706699e+03,4.7917800e-13,0.0000000e+00
1.0000000e+04,2.4167501e-13,0.0000000e+00
