E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318249e-01,0.0000000e+00,0.0000000e+00
1.3361694e-01,0.0000000e+00,0.0000000e+00
1.5774070e-01,0.0000000e+00,0.0000000e+00
1.8621986e-01,0.0000000e+00,0.0000000e+00
2.1984078e-01,0.0000000e+00,0.0000000e+00
2.5953174e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170539e-01,0.0000000e+00,0.0000000e+00
4.2700922e-01,0.0000000e+00,0.0000000e+00
5.0410324e-01,0.0000000e+00,0.0000000e+00
5.9511620e-01,5.5985100e-10,0.0000000e+00
7.0256096e-01,2.9699700e-09,2.9628484e-03
8.2940429e-01,8.9875698e-09,5.0005483e-03
1.0000000e+00,3.4620300e-08,9.4008660e-03
1.1318250e+00,9.4588998e-08,1.5062453e-02
1.3361694e+00,4.2637700e-07,3.0579704e-02
1.5774070e+00,2.3005600e-03,9.0712450e-01
1.8621986e+00,6.7847101e-03,9.6291286e-01
2.1984079e+00,9.4827199e-03,9.7086264e-01
2.5953176e+00,1.1713000e-02,9.7426371e-01
3.0000000e+00,1.3260400e-02,9.7553066e-01
3.6170540e+00,1.4615400e-02,9.7564084e-01
4.2700920e+00,1.5100500e-02,9.7444955e-01
5.0410328e+00,1.4871000e-02,9.7193919e-01
5.9511619e+00,1.4001800e-02,9.6784402e-01
7.0256095e+00,1.2644600e-02,9.6170113e-01
8.2940426e+00,1.0993000e-02,9.5281694e-01
1.0000000e+01,9.0225302e-03,9.3832294e-01
1.1318249e+01,7.7600498e-03,9.2528522e-01
1.3361693e+01,6.2102899e-03,9.0227422e-01
1.5774070e+01,4.8752399e-03,8.7148847e-01
1.8621986e+01,3.7715400e-03,8.3157605e-01
2.1984077e+01,2.8875400e-03,7.8190762e-01
2.5953175e+01,2.1961599e-03,7.2311727e-01
3.0000000e+01,1.7247400e-03,6.6603332e-01
3.5416325e+01,1.3073200e-03,5.9715006e-01
4.1810539e+01,9.9287496e-04,5.2825570e-01
4.9359188e+01,7.3237403e-04,4.5667218e-01
5.8270699e+01,5.3418201e-04,3.8905776e-01
6.8791138e+01,3.8707501e-04,3.2814263e-01
8.1210976e+01,2.7838800e-04,2.7449121e-01
1.0000000e+02,1.8147301e-04,2.1698295e-01
1.1318250e+02,1.3911600e-04,1.8737454e-01
1.3361693e+02,9.5653602e-05,1.5241225e-01
1.5774069e+02,6.4066902e-05,1.2232204e-01
1.8621985e+02,4.2845699e-05,9.8073559e-02
2.1984077e+02,2.8657900e-05,7.8660818e-02
2.5953177e+02,1.9225499e-05,6.3229752e-02
3.0000000e+02,1.3802300e-05,5.2743248e-02
3.6170541e+02,8.6881801e-06,4.1079940e-02
4.2700922e+02,5.8677902e-06,3.3258644e-02
5.0410324e+02,3.9468100e-06,2.6913427e-02
5.9511621e+02,2.5740401e-06,2.1480110e-02
7.0256097e+02,1.7054700e-06,1.7304296e-02
8.2940424e+02,1.1219000e-06,1.3909517e-02
1.0000000e+03,6.8859202e-07,1.0803094e-02
1.1559279e+03,4.6729500e-07,8.8471324e-03
1.3646240e+03,2.9678600e-07,7.0072158e-03
1.6109990e+03,1.8820900e-07,5.5469424e-03
1.9018555e+03,1.1861700e-07,4.3756740e-03
2.2452244e+03,7.4683797e-08,3.4458338e-03
2.6505867e+03,4.6988799e-08,0.0000000e+00
3.0000000e+03,3.2260900e-08,0.0000000e+00
3.6940818e+03,1.7559300e-08,0.0000000e+00
4.3610269e+03,1.0911100e-08,0.0000000e+00
5.1483853e+03,6.5800601e-09,0.0000000e+00
6.0778960e+03,3.9985100e-09,0.0000000e+00
7.1752246e+03,2.4305400e-09,0.0000000e+00
8.4706699e+03,1.4662300e-09,0.0000000e+00
1.0000000e+04,8.8097801e-10,0.0000000e+00
