E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318249e-01,0.0000000e+00,0.0000000e+00
1.3361694e-01,0.0000000e+00,0.0000000e+00
1.5774070e-01,0.0000000e+00,0.0000000e+00
1.8621986e-01,0.0000000e+00,0.0000000e+00
2.1984078e-01,0.0000000e+00,0.0000000e+00
2.5953174e-01,1.7151400e-02,9.9874872e-01
3.0000001e-01,6.9166102e-02,9.9966598e-01
3.6170539e-01,3.8704801e-01,9.9993444e-01
4.2700922e-01,7.2228199e-01,9.9996183e-01
5.0410324e-01,8.2073402e-01,9.9996351e-01
5.9511620e-01,8.3379197e-01,9.9996098e-01
7.0256096e-01,8.0355400e-01,9.9995601e-01
8.2940429e-01,7.5867701e-01,9.9994939e-01
1.0000000e+00,7.5238401e-01,9.9994398e-01
1.1318250e+00,7.1561301e-01,9.9993735e-01
1.3361694e+00,6.9348103e-01,9.9992978e-01
1.5774070e+00,6.6823602e-01,9.9992085e-01
1.8621986e+00,6.4848500e-01,9.9991142e-01
2.1984079e+00,6.3023698e-01,9.9990102e-01
2.5953176e+00,6.4405900e-01,9.9989482e-01
3.0000000e+00,6.4235902e-01,9.9988669e-01
3.6170540e+00,6.1839002e-01,9.9987087e-01
4.2700920e+00,5.8173501e-01,9.9985100e-01
5.0410328e+00,5.3014398e-01,9.9982256e-01
5.9511619e+00,4.7736800e-01,9.9978619e-01
7.0256095e+00,4.1952300e-01,9.9973608e-01
8.2940426e+00,3.6227101e-01,9.9966857e-01
1.0000000e+01,2.9739100e-01,9.9955783e-01
1.1318249e+01,2.5595301e-01,9.9945454e-01
1.3361693e+01,2.0531100e-01,9.9926349e-01
1.5774070e+01,1.6034800e-01,9.9897926e-01
1.8621986e+01,1.2264600e-01,9.9855664e-01
2.1984077e+01,9.2152603e-02,9.9792439e-01
2.5953175e+01,6.8524301e-02,9.9698763e-01
3.0000000e+01,5.2650299e-02,9.9581484e-01
3.5416325e+01,3.8879100e-02,9.9390306e-01
4.1810539e+01,2.8616300e-02,9.9111045e-01
4.9359188e+01,2.0972401e-02,9.8702425e-01
5.8270699e+01,1.5240500e-02,9.8098054e-01
6.8791138e+01,1.0795600e-02,9.7158568e-01
8.1210976e+01,7.5936299e-03,9.5761928e-01
1.0000000e+02,4.8600198e-03,9.3087553e-01
1.1318250e+02,3.7175899e-03,9.0843541e-01
1.3361693e+02,2.5931399e-03,8.6891977e-01
1.5774069e+02,1.8104700e-03,8.1751843e-01
1.8621985e+02,1.2654300e-03,7.5438400e-01
2.1984077e+02,8.8762800e-04,6.8221918e-01
2.5953177e+02,6.2463002e-04,6.0521265e-01
3.0000000e+02,4.6165200e-04,5.3824833e-01
3.6170541e+02,3.1426499e-04,4.5682269e-01
4.2700922e+02,2.2601100e-04,3.9307787e-01
5.0410324e+02,1.6291501e-04,3.3674372e-01
5.9511621e+02,1.1837800e-04,2.8857320e-01
7.0256097e+02,8.6845401e-05,2.4792627e-01
8.2940424e+02,6.3779102e-05,2.1290222e-01
1.0000000e+03,4.5233399e-05,1.7958100e-01
1.1559279e+03,3.4806100e-05,1.5767728e-01
1.3646240e+03,2.5790199e-05,1.3586815e-01
1.6109990e+03,1.9170400e-05,1.1725728e-01
1.9018555e+03,1.4155900e-05,1.0087633e-01
2.2452244e+03,1.0492100e-05,8.6943577e-02
2.6505867e+03,7.7596396e-06,7.4856595e-02
3.0000000e+03,6.1945598e-06,6.6940339e-02
3.6940818e+03,4.2390002e-06,5.5453278e-02
4.3610269e+03,3.1110001e-06,4.7558372e-02
5.1483853e+03,2.2948100e-06,4.0886968e-02
6.0778960e+03,1.6737901e-06,3.4952813e-02
7.1752246e+03,1.2234500e-06,2.9908533e-02
8.4706699e+03,8.9242099e-07,2.5563089e-02
1.0000000e+04,6.4831499e-07,2.1802340e-02
