E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318249e-01,0.0000000e+00,0.0000000e+00
1.3361694e-01,0.0000000e+00,0.0000000e+00
1.5774070e-01,0.0000000e+00,0.0000000e+00
1.8621986e-01,0.0000000e+00,0.0000000e+00
2.1984078e-01,0.0000000e+00,0.0000000e+00
2.5953174e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170539e-01,0.0000000e+00,0.0000000e+00
4.2700922e-01,0.0000000e+00,0.0000000e+00
5.0410324e-01,9.1064401e-04,8.7381144e-01
5.9511620e-01,6.5623899e-03,9.7783118e-01
7.0256096e-01,2.6960900e-02,9.9400778e-01
8.2940429e-01,3.5885800e-02,9.9510212e-01
1.0000000e+00,3.8196601e-02,9.9494966e-01
1.1318250e+00,3.8853601e-02,9.9472059e-01
1.3361694e+00,3.7331801e-02,9.9403717e-01
1.5774070e+00,3.5473201e-02,9.9319191e-01
1.8621986e+00,3.5601798e-02,9.9263812e-01
2.1984079e+00,3.5591502e-02,9.9200951e-01
2.5953176e+00,3.8459599e-02,9.9197058e-01
3.0000000e+00,3.9855201e-02,9.9167777e-01
3.6170540e+00,3.9464299e-02,9.9079065e-01
4.2700920e+00,3.9102599e-02,9.8992261e-01
5.0410328e+00,3.9206699e-02,9.8910399e-01
5.9511619e+00,3.9265402e-02,9.8820872e-01
7.0256095e+00,3.7855498e-02,9.8675796e-01
8.2940426e+00,3.5381399e-02,9.8467758e-01
1.0000000e+01,3.1562701e-02,9.8127305e-01
1.1318249e+01,2.8953001e-02,9.7840697e-01
1.3361693e+01,2.5098000e-02,9.7320605e-01
1.5774070e+01,2.1276200e-02,9.6611053e-01
1.8621986e+01,1.7639400e-02,9.5636451e-01
2.1984077e+01,1.4271600e-02,9.4279185e-01
2.5953175e+01,1.1288200e-02,9.2395746e-01
3.0000000e+01,9.0474496e-03,9.0185963e-01
3.5416325e+01,6.9106100e-03,8.6844094e-01
4.1810539e+01,5.2158600e-03,8.2514491e-01
4.9359188e+01,3.9189500e-03,7.7212354e-01
5.8270699e+01,2.9441300e-03,7.1089832e-01
6.8791138e+01,2.2159200e-03,6.4420123e-01
8.1210976e+01,1.6707201e-03,5.7530338e-01
1.0000000e+02,1.1734701e-03,4.9061725e-01
1.1318250e+02,9.4710698e-04,4.4234083e-01
1.3361693e+02,7.0274301e-04,3.8082603e-01
1.5774069e+02,5.1431399e-04,3.2420944e-01
1.8621985e+02,3.7107899e-04,2.7327255e-01
2.1984077e+02,2.6423400e-04,2.2842086e-01
2.5953177e+02,1.8605500e-04,1.8967185e-01
3.0000000e+02,1.3562600e-04,1.6041481e-01
3.6170541e+02,8.9415000e-05,1.2867367e-01
4.2700922e+02,6.1108898e-05,1.0528403e-01
5.0410324e+02,4.1637501e-05,8.6072359e-02
5.9511621e+02,2.8788099e-05,7.0932442e-02
7.0256097e+02,2.0521400e-05,5.9402084e-02
8.2940424e+02,1.4902300e-05,5.0260670e-02
1.0000000e+03,1.0603300e-05,4.2108927e-02
1.1559279e+03,8.1327698e-06,3.6719538e-02
1.3646240e+03,5.8837400e-06,3.1108072e-02
1.6109990e+03,4.2478500e-06,2.6347904e-02
1.9018555e+03,3.0941501e-06,2.2429768e-02
2.2452244e+03,2.2462200e-06,1.9072720e-02
2.6505867e+03,1.6402300e-06,1.6272357e-02
3.0000000e+03,1.3052201e-06,1.4501570e-02
3.6940818e+03,8.8001798e-07,1.1891307e-02
4.3610269e+03,6.3889098e-07,1.0122401e-02
5.1483853e+03,4.6707100e-07,8.6467183e-03
6.0778960e+03,3.3849099e-07,7.3531691e-03
7.1752246e+03,2.4682799e-07,6.2711638e-03
8.4706699e+03,1.7989700e-07,5.3451091e-03
1.0000000e+04,1.3056300e-07,4.5436262e-03
