E,<Daa>,Prec_Ratio
9.9999994e-02,9.2990497e-11,0.0000000e+00
1.1318249e-01,1.4376100e-10,0.0000000e+00
1.3361694e-01,2.5809299e-10,2.8332477e-03
1.5774070e-01,4.6626603e-10,3.6815748e-03
1.8621986e-01,8.5477497e-10,4.8041286e-03
2.1984078e-01,1.5867700e-09,6.2955960e-03
2.5953174e-01,3.0045000e-09,8.3220814e-03
3.0000001e-01,5.3386100e-09,1.0702147e-02
3.6170539e-01,1.1615400e-08,1.5059934e-02
4.2700922e-01,2.4114099e-08,2.0794878e-02
5.0410324e-01,5.2604602e-08,2.9408301e-02
5.9511620e-01,1.1969300e-07,4.2420980e-02
7.0256096e-01,2.7561299e-07,6.1453312e-02
8.2940429e-01,6.7238199e-07,9.1350188e-02
1.0000000e+00,1.9769200e-06,1.4714461e-01
1.1318250e+00,4.1875101e-06,2.0406126e-01
1.3361694e+00,1.1320500e-05,3.1030781e-01
1.5774070e+00,4.8147801e-02,9.9890293e-01
1.8621986e+00,1.6072400e-01,9.9964271e-01
2.1984079e+00,2.7381799e-01,9.9977221e-01
2.5953176e+00,3.8522401e-01,9.9982416e-01
3.0000000e+00,4.8130399e-01,9.9984878e-01
3.6170540e+00,5.8964801e-01,9.9986458e-01
4.2700920e+00,6.5557700e-01,9.9986778e-01
5.0410328e+00,6.8536103e-01,9.9986274e-01
5.9511619e+00,6.7443103e-01,9.9984865e-01
7.0256095e+00,6.2841398e-01,9.9982379e-01
8.2940426e+00,5.5447102e-01,9.9978342e-01
1.0000000e+01,4.5232999e-01,9.9970923e-01
1.1318249e+01,3.8244200e-01,9.9963486e-01
1.3361693e+01,2.9386401e-01,9.9948528e-01
1.5774070e+01,2.1664600e-01,9.9924424e-01
1.8621986e+01,1.5396599e-01,9.9884980e-01
2.1984077e+01,1.0592900e-01,9.9819368e-01
2.5953175e+01,7.0774600e-02,9.9708303e-01
3.0000000e+01,4.8717398e-02,9.9547902e-01
3.5416325e+01,3.1131400e-02,9.9240108e-01
4.1810539e+01,1.9509900e-02,9.8703285e-01
4.9359188e+01,1.0819300e-02,9.7524868e-01
5.8270699e+01,6.1090598e-03,9.5427965e-01
6.8791138e+01,3.4415701e-03,9.1751385e-01
8.1210976e+01,1.9306500e-03,8.5682964e-01
1.0000000e+02,9.3190599e-04,7.3907193e-01
1.1318250e+02,6.0034101e-04,6.4935675e-01
1.3361693e+02,3.3149001e-04,5.2085437e-01
1.5774069e+02,1.8177400e-04,4.0055491e-01
1.8621985e+02,9.9011202e-05,3.0005876e-01
2.1984077e+02,5.3492200e-05,2.2112867e-01
2.5953177e+02,2.8594000e-05,1.6100761e-01
3.0000000e+02,1.6459700e-05,1.2132990e-01
3.6170541e+02,7.9662204e-06,8.3488931e-02
4.2700922e+02,4.1225799e-06,5.9434063e-02
5.0410324e+02,2.1136800e-06,4.2114826e-02
5.9511621e+02,1.0740400e-06,2.9724564e-02
7.0256097e+02,5.4253201e-07,2.0933387e-02
8.2940424e+02,2.7184799e-07,1.4695029e-02
1.0000000e+03,1.2382300e-07,9.8325604e-03
1.1559279e+03,6.6811197e-08,7.1756088e-03
1.3646240e+03,3.3044099e-08,5.0052284e-03
1.6109990e+03,1.6472400e-08,3.4964553e-03
1.9018555e+03,8.1699403e-09,0.0000000e+00
2.2452244e+03,4.1058699e-09,0.0000000e+00
2.6505867e+03,2.0856401e-09,0.0000000e+00
3.0000000e+03,1.2416800e-09,0.0000000e+00
3.6940818e+03,5.4622001e-10,0.0000000e+00
4.3610269e+03,2.6749300e-10,0.0000000e+00
5.1483853e+03,1.1025100e-10,0.0000000e+00
6.0778960e+03,3.4587999e-11,0.0000000e+00
7.1752246e+03,7.6594104e-12,0.0000000e+00
8.4706699e+03,8.1211600e-13,0.0000000e+00
1.0000000e+04,4.2551900e-13,0.0000000e+00
