E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318200e-01,0.0000000e+00,0.0000000e+00
1.3361700e-01,0.0000000e+00,0.0000000e+00
1.5774100e-01,0.0000000e+00,0.0000000e+00
1.8622001e-01,0.0000000e+00,0.0000000e+00
2.1984099e-01,0.0000000e+00,0.0000000e+00
2.5953200e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170501e-01,0.0000000e+00,0.0000000e+00
4.2700902e-01,0.0000000e+00,0.0000000e+00
5.0410300e-01,0.0000000e+00,0.0000000e+00
5.9511602e-01,0.0000000e+00,0.0000000e+00
7.0256102e-01,0.0000000e+00,0.0000000e+00
8.2940400e-01,0.0000000e+00,0.0000000e+00
1.0000000e+00,0.0000000e+00,0.0000000e+00
1.1318201e+00,0.0000000e+00,0.0000000e+00
1.3361700e+00,5.5460099e-09,3.4653191e-03
1.5774100e+00,3.6629899e-08,8.6307853e-03
1.8622000e+00,1.3966500e-07,1.6166278e-02
2.1984100e+00,1.1762399e-06,4.4714067e-02
2.5953202e+00,8.9610701e-05,3.4077821e-01
3.0000000e+00,4.8156001e-04,6.3455298e-01
3.6170499e+00,2.8959699e-03,8.9126775e-01
4.2700896e+00,5.2676299e-03,9.3111767e-01
5.0410299e+00,7.9132598e-03,9.4894060e-01
5.9511600e+00,1.0768000e-02,9.5871694e-01
7.0256100e+00,1.3630000e-02,9.6433876e-01
8.2940407e+00,1.6230101e-02,9.6738203e-01
1.0000000e+01,1.8547600e-02,9.6867969e-01
1.1318200e+01,1.9591700e-02,9.6852153e-01
1.3361700e+01,2.0265499e-02,9.6709637e-01
1.5774099e+01,2.0097600e-02,9.6421757e-01
1.8622000e+01,1.9163599e-02,9.5964906e-01
2.1984100e+01,1.7660299e-02,9.5308555e-01
2.5953199e+01,1.5779899e-02,9.4399593e-01
3.0000000e+01,1.3999400e-02,9.3352026e-01
3.5416302e+01,1.1941200e-02,9.1785428e-01
4.1810501e+01,9.9889999e-03,8.9742408e-01
4.9359200e+01,8.2151601e-03,8.7120150e-01
5.8270699e+01,6.6595902e-03,8.3826099e-01
6.8791100e+01,5.3304601e-03,7.9790114e-01
8.1210999e+01,4.2145601e-03,7.4978813e-01
1.0000000e+02,3.0753401e-03,6.7854305e-01
1.1318200e+02,2.5260099e-03,6.3168514e-01
1.3361700e+02,1.9227000e-03,5.6602825e-01
1.5774100e+02,1.4488600e-03,4.9978937e-01
1.8622000e+02,1.0796300e-03,4.3543822e-01
2.1984100e+02,7.9504203e-04,3.7498877e-01
2.5953201e+02,5.7823001e-04,3.1969790e-01
3.0000000e+02,4.3340900e-04,2.7615193e-01
3.6170502e+02,2.9412800e-04,2.2646717e-01
4.2700897e+02,2.0538800e-04,1.8834758e-01
5.0410300e+02,1.4135400e-04,1.5547996e-01
5.9511603e+02,9.5835203e-05,1.2740486e-01
7.0256104e+02,6.4006897e-05,1.0365382e-01
8.2940399e+02,4.2116899e-05,8.3742824e-02
1.0000000e+03,2.5835599e-05,6.5331203e-02
1.1559301e+03,1.7476401e-05,5.3593601e-02
1.3646200e+03,1.1029000e-05,4.2468636e-02
1.6110000e+03,6.8724598e-06,3.3455048e-02
1.9018600e+03,4.2320698e-06,2.6208878e-02
2.2452200e+03,2.5787101e-06,2.0429747e-02
2.6505898e+03,1.5572200e-06,1.5856394e-02
3.0000000e+03,1.0627300e-06,1.3087662e-02
3.6940801e+03,5.5413500e-07,9.4354269e-03
4.3610303e+03,3.2717500e-07,7.2378100e-03
5.1483896e+03,1.9242000e-07,5.5367364e-03
6.0778999e+03,1.1261500e-07,4.2187490e-03
7.1752300e+03,6.5621201e-08,3.1988664e-03
8.4706699e+03,3.8198898e-08,0.0000000e+00
1.0000000e+04,2.2181700e-08,0.0000000e+00
