E,<Daa>,Prec_Ratio
9.9999994e-02,1.2106200e-11,0.0000000e+00
1.1318249e-01,1.7793799e-11,0.0000000e+00
1.3361694e-01,3.0220999e-11,0.0000000e+00
1.5774070e-01,5.2652799e-11,0.0000000e+00
1.8621986e-01,9.3776702e-11,0.0000000e+00
2.1984078e-01,1.7427500e-10,0.0000000e+00
2.5953174e-01,3.4071701e-10,0.0000000e+00
3.0000001e-01,6.5328498e-10,3.7117628e-03
3.6170539e-01,1.7154400e-09,5.7767482e-03
4.2700922e-01,4.1418700e-09,8.6289601e-03
5.0410324e-01,1.0371200e-08,1.3102187e-02
5.9511620e-01,2.5007999e-08,1.9498636e-02
7.0256096e-01,5.6402701e-08,2.8039614e-02
8.2940429e-01,1.4284700e-07,4.2655927e-02
1.0000000e+00,4.8861301e-07,7.4663185e-02
1.1318250e+00,1.2488900e-06,1.1447388e-01
1.3361694e+00,5.2312098e-06,2.1787144e-01
1.5774070e+00,1.3139300e-01,9.9959762e-01
1.8621986e+00,2.5133100e-01,9.9977148e-01
2.1984079e+00,3.1679901e-01,9.9980311e-01
2.5953176e+00,3.6541200e-01,9.9981463e-01
3.0000000e+00,3.9454600e-01,9.9981553e-01
3.6170540e+00,4.0923300e-01,9.9980489e-01
4.2700920e+00,3.9881599e-01,9.9978269e-01
5.0410328e+00,3.6827999e-01,9.9974460e-01
5.9511619e+00,3.2275099e-01,9.9968380e-01
7.0256095e+00,2.6913500e-01,9.9958869e-01
8.2940426e+00,2.1431801e-01,9.9943994e-01
1.0000000e+01,1.5780000e-01,9.9916712e-01
1.1318249e+01,1.2564500e-01,9.9888967e-01
1.3361693e+01,9.0165399e-02,9.9832504e-01
1.5774070e+01,6.3153103e-02,9.9741372e-01
1.8621986e+01,4.3462001e-02,9.9594119e-01
2.1984077e+01,2.9577600e-02,9.9357080e-01
2.5953175e+01,2.0014400e-02,9.8978577e-01
3.0000000e+01,1.4210300e-02,9.8472406e-01
3.5416325e+01,9.6020000e-03,9.7590948e-01
4.1810539e+01,6.4938501e-03,9.6234406e-01
4.9359188e+01,3.3599799e-03,9.2571793e-01
5.8270699e+01,1.7527400e-03,8.6145402e-01
6.8791138e+01,8.8939298e-04,7.5638515e-01
8.1210976e+01,4.2367401e-04,6.0608506e-01
1.0000000e+02,1.7537200e-04,4.2237274e-01
1.1318250e+02,1.0592200e-04,3.3349462e-01
1.3361693e+02,5.6285899e-05,2.4380723e-01
1.5774069e+02,3.0589501e-05,1.7843470e-01
1.8621985e+02,1.6832000e-05,1.3072925e-01
2.1984077e+02,9.4179404e-06,9.6323656e-02
2.5953177e+02,5.2195001e-06,7.0577299e-02
3.0000000e+02,3.1607301e-06,5.4155701e-02
3.6170541e+02,1.6156700e-06,3.8053702e-02
4.2700922e+02,8.7907301e-07,2.7669205e-02
5.0410324e+02,4.7856003e-07,2.0146896e-02
5.9511621e+02,2.5846799e-07,1.4629470e-02
7.0256097e+02,1.3984300e-07,1.0644119e-02
8.2940424e+02,7.3961601e-08,7.6628645e-03
1.0000000e+03,3.5995200e-08,5.2853320e-03
1.1559279e+03,2.0225400e-08,3.9222474e-03
1.3646240e+03,1.0548100e-08,2.7903818e-03
1.6109990e+03,5.4826699e-09,0.0000000e+00
1.9018555e+03,2.8029301e-09,0.0000000e+00
2.2452244e+03,1.4716400e-09,0.0000000e+00
2.6505867e+03,7.6366902e-10,0.0000000e+00
3.0000000e+03,4.5783799e-10,0.0000000e+00
3.6940818e+03,2.0854100e-10,0.0000000e+00
4.3610269e+03,1.0984400e-10,0.0000000e+00
5.1483853e+03,5.6997799e-11,0.0000000e+00
6.0778960e+03,1.9660201e-11,0.0000000e+00
7.1752246e+03,4.5239099e-12,0.0000000e+00
8.4706699e+03,1.8030500e-13,0.0000000e+00
1.0000000e+04,1.1868500e-13,0.0000000e+00
