E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318249e-01,0.0000000e+00,0.0000000e+00
1.3361694e-01,0.0000000e+00,0.0000000e+00
1.5774070e-01,0.0000000e+00,0.0000000e+00
1.8621986e-01,0.0000000e+00,0.0000000e+00
2.1984078e-01,0.0000000e+00,0.0000000e+00
2.5953174e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170539e-01,0.0000000e+00,0.0000000e+00
4.2700922e-01,0.0000000e+00,0.0000000e+00
5.0410324e-01,8.5069498e-09,5.5143512e-03
5.9511620e-01,1.9159700e-07,2.5112573e-02
7.0256096e-01,4.9829100e-07,3.8724605e-02
8.2940429e-01,6.1579999e-07,4.1275970e-02
1.0000000e+00,9.9378099e-07,4.9934299e-02
1.1318250e+00,1.7724400e-06,6.4413938e-02
1.3361694e+00,7.1559898e-06,1.2222104e-01
1.5774070e+00,2.6222700e-03,9.1727199e-01
1.8621986e+00,6.8025799e-03,9.6300549e-01
2.1984079e+00,9.2708701e-03,9.7022319e-01
2.5953176e+00,1.1133800e-02,9.7297300e-01
3.0000000e+00,1.2363900e-02,9.7381820e-01
3.6170540e+00,1.3337700e-02,9.7338994e-01
4.2700920e+00,1.3558900e-02,9.7165410e-01
5.0410328e+00,1.3176500e-02,9.6848183e-01
5.9511619e+00,1.2276000e-02,9.6354253e-01
7.0256095e+00,1.1001400e-02,9.5631273e-01
8.2940426e+00,9.5213298e-03,9.4604638e-01
1.0000000e+01,7.8033302e-03,9.2958587e-01
1.1318249e+01,6.7192502e-03,9.1501402e-01
1.3361693e+01,5.3993999e-03,8.8973467e-01
1.5774070e+01,4.2683398e-03,8.5666280e-01
1.8621986e+01,3.3334100e-03,8.1480891e-01
2.1984077e+01,2.5826599e-03,7.6406746e-01
2.5953175e+01,1.9927199e-03,7.0558917e-01
3.0000000e+01,1.5874400e-03,6.5006961e-01
3.5416325e+01,1.2241300e-03,5.8413747e-01
4.1810539e+01,9.4582798e-04,5.1881670e-01
4.9359188e+01,7.2377402e-04,4.5450999e-01
5.8270699e+01,5.5210100e-04,3.9454810e-01
6.8791138e+01,4.2104899e-04,3.4055672e-01
8.1210976e+01,3.2131100e-04,2.9293827e-01
1.0000000e+02,2.2916100e-04,2.4183856e-01
1.1318250e+02,1.8739500e-04,2.1553804e-01
1.3361693e+02,1.4298801e-04,1.8454024e-01
1.5774069e+02,1.0874000e-04,1.5772180e-01
1.8621985e+02,8.2260201e-05,1.3449510e-01
2.1984077e+02,6.1739302e-05,1.1432155e-01
2.5953177e+02,4.5844001e-05,9.6754638e-02
3.0000000e+02,3.4954599e-05,8.3253171e-02
3.6170541e+02,2.4157600e-05,6.8018020e-02
4.2700922e+02,1.7245100e-05,5.6673497e-02
5.0410324e+02,1.2239500e-05,4.7153354e-02
5.9511621e+02,8.6901700e-06,3.9296852e-02
7.0256097e+02,6.2028398e-06,3.2882663e-02
8.2940424e+02,4.3877099e-06,2.7430432e-02
1.0000000e+03,2.9881701e-06,2.2462505e-02
1.1559279e+03,2.2266800e-06,1.9293575e-02
1.3646240e+03,1.5770000e-06,1.6159287e-02
1.6109990e+03,1.1301900e-06,1.3625777e-02
1.9018555e+03,8.1378897e-07,1.1524287e-02
2.2452244e+03,5.8402998e-07,9.7357595e-03
2.6505867e+03,4.2189200e-07,8.2545875e-03
3.0000000e+03,3.3191699e-07,7.3092730e-03
3.6940818e+03,2.2192199e-07,5.9597179e-03
4.3610269e+03,1.6188400e-07,5.0775923e-03
5.1483853e+03,1.1696900e-07,4.3032609e-03
6.0778960e+03,8.4219998e-08,3.6376169e-03
7.1752246e+03,6.0242101e-08,3.0607748e-03
8.4706699e+03,4.2211500e-08,0.0000000e+00
1.0000000e+04,2.8672000e-08,0.0000000e+00
