E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318249e-01,0.0000000e+00,0.0000000e+00
1.3361694e-01,0.0000000e+00,0.0000000e+00
1.5774070e-01,0.0000000e+00,0.0000000e+00
1.8621986e-01,0.0000000e+00,0.0000000e+00
2.1984078e-01,0.0000000e+00,0.0000000e+00
2.5953174e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170539e-01,0.0000000e+00,0.0000000e+00
4.2700922e-01,0.0000000e+00,0.0000000e+00
5.0410324e-01,0.0000000e+00,0.0000000e+00
5.9511620e-01,0.0000000e+00,0.0000000e+00
7.0256096e-01,0.0000000e+00,0.0000000e+00
8.2940429e-01,5.5607302e-10,0.0000000e+00
1.0000000e+00,5.1934901e-09,3.6080110e-03
1.1318250e+00,1.1468500e-08,5.2301262e-03
1.3361694e+00,3.2944001e-08,8.5300717e-03
1.5774070e+00,1.0735700e-07,1.4774387e-02
1.8621986e+00,4.0770399e-07,2.7552213e-02
2.1984079e+00,1.4494500e-03,8.4289625e-01
2.5953176e+00,4.4138902e-03,9.3535799e-01
3.0000000e+00,6.3926801e-03,9.5095650e-01
3.6170540e+00,8.7043196e-03,9.5997888e-01
4.2700920e+00,1.0483900e-02,9.6374088e-01
5.0410328e+00,1.1918400e-02,9.6530824e-01
5.9511619e+00,1.2928100e-02,9.6529663e-01
7.0256095e+00,1.3418100e-02,9.6380270e-01
8.2940426e+00,1.3390600e-02,9.6082550e-01
1.0000000e+01,1.2780500e-02,9.5538463e-01
1.1318249e+01,1.2112300e-02,9.5036518e-01
1.3361693e+01,1.0985000e-02,9.4145935e-01
1.5774070e+01,9.7081102e-03,9.2950627e-01
1.8621986e+01,8.3912397e-03,9.1377003e-01
2.1984077e+01,7.1179201e-03,8.9340680e-01
2.5953175e+01,5.9443400e-03,8.6755152e-01
3.0000000e+01,5.0257798e-03,8.3988529e-01
3.5416325e+01,4.1068001e-03,8.0195182e-01
4.1810539e+01,3.3299599e-03,7.5744689e-01
4.9359188e+01,2.6856300e-03,7.0716287e-01
5.8270699e+01,2.1573601e-03,6.5248570e-01
6.8791138e+01,1.7061600e-03,5.9280988e-01
8.1210976e+01,1.3258500e-03,5.2979981e-01
1.0000000e+02,9.4214000e-04,4.4978483e-01
1.1318250e+02,7.5305300e-04,4.0224994e-01
1.3361693e+02,5.4758298e-04,3.4174688e-01
1.5774069e+02,3.8687600e-04,2.8531898e-01
1.8621985e+02,2.6321999e-04,2.3332944e-01
2.1984077e+02,1.7534800e-04,1.8847226e-01
2.5953177e+02,1.1316700e-04,1.4972953e-01
3.0000000e+02,7.7770303e-05,1.2281720e-01
3.6170541e+02,4.7570000e-05,9.4755873e-02
4.2700922e+02,3.1060201e-05,7.5674212e-02
5.0410324e+02,1.9690100e-05,5.9612464e-02
5.9511621e+02,1.2346100e-05,4.6749448e-02
7.0256097e+02,7.8708099e-06,3.7002572e-02
8.2940424e+02,4.8365800e-06,2.8789882e-02
1.0000000e+03,2.8292600e-06,2.1860034e-02
1.1559279e+03,1.8222200e-06,1.7459992e-02
1.3646240e+03,1.1185400e-06,1.3614430e-02
1.6109990e+03,6.6959302e-07,1.0489837e-02
1.9018555e+03,3.9877801e-07,8.0637885e-03
2.2452244e+03,2.3856200e-07,6.2121243e-03
2.6505867e+03,1.4160599e-07,4.7635707e-03
3.0000000e+03,9.6887000e-08,3.9229277e-03
3.6940818e+03,4.8808001e-08,0.0000000e+00
4.3610269e+03,2.8711201e-08,0.0000000e+00
5.1483853e+03,1.6896401e-08,0.0000000e+00
6.0778960e+03,9.7398001e-09,0.0000000e+00
7.1752246e+03,5.7043801e-09,0.0000000e+00
8.4706699e+03,3.3409300e-09,0.0000000e+00
1.0000000e+04,1.9452699e-09,0.0000000e+00
