E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318200e-01,0.0000000e+00,0.0000000e+00
1.3361700e-01,0.0000000e+00,0.0000000e+00
1.5774100e-01,0.0000000e+00,0.0000000e+00
1.8622001e-01,0.0000000e+00,0.0000000e+00
2.1984099e-01,0.0000000e+00,0.0000000e+00
2.5953200e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170501e-01,0.0000000e+00,0.0000000e+00
4.2700902e-01,0.0000000e+00,0.0000000e+00
5.0410300e-01,2.7488801e-08,2.1299206e-02
5.9511602e-01,5.6062498e-07,9.0635697e-02
7.0256102e-01,1.3469401e-06,1.3317812e-01
8.2940400e-01,2.0115499e-06,1.5514507e-01
1.0000000e+00,2.3382001e-03,9.8239448e-01
1.1318201e+00,9.0605700e-03,9.9508376e-01
1.3361700e+00,3.0920800e-02,9.9842821e-01
1.5774100e+00,1.4953201e-01,9.9964641e-01
1.8622000e+00,2.3290300e-01,9.9975340e-01
2.1984100e+00,2.8176600e-01,9.9977863e-01
2.5953202e+00,3.1767201e-01,9.9978678e-01
3.0000000e+00,3.3875301e-01,9.9978516e-01
3.6170499e+00,3.4946501e-01,9.9977153e-01
4.2700896e+00,3.4213600e-01,9.9974670e-01
5.0410299e+00,3.1996199e-01,9.9970605e-01
5.9511600e+00,2.8611901e-01,9.9964334e-01
7.0256100e+00,2.4516200e-01,9.9954850e-01
8.2940407e+00,2.0193200e-01,9.9940561e-01
1.0000000e+01,1.5562201e-01,9.9915547e-01
1.1318200e+01,1.2824100e-01,9.9891211e-01
1.3361700e+01,9.6815303e-02,9.9843984e-01
1.5774099e+01,7.1650803e-02,9.9771951e-01
1.8622000e+01,5.2329101e-02,9.9662586e-01
2.1984100e+01,3.7971999e-02,9.9498259e-01
2.5953199e+01,2.7525101e-02,9.9254522e-01
3.0000000e+01,2.0813700e-02,9.8950278e-01
3.5416302e+01,1.5160600e-02,9.8456069e-01
4.1810501e+01,1.1095800e-02,9.7749431e-01
4.9359200e+01,7.9638502e-03,9.6676633e-01
5.8270699e+01,5.6698001e-03,9.5096814e-01
6.8791100e+01,4.0842998e-03,9.2927878e-01
8.1210999e+01,2.9742999e-03,9.0047665e-01
1.0000000e+02,2.0201399e-03,8.5260338e-01
1.1318200e+02,1.6111800e-03,8.1747043e-01
1.3361700e+02,1.1931000e-03,7.6282287e-01
1.5774100e+02,8.8339398e-04,7.0046803e-01
1.8622000e+02,6.5259100e-04,6.3260438e-01
2.1984100e+02,4.7896701e-04,5.6175517e-01
2.5953201e+02,3.4803600e-04,4.9078254e-01
3.0000000e+02,2.6039901e-04,4.3067622e-01
3.6170502e+02,1.7509000e-04,3.5739180e-01
4.2700897e+02,1.2161200e-04,2.9958083e-01
5.0410300e+02,8.4083200e-05,2.4978597e-01
5.9511603e+02,5.7993300e-05,2.0762474e-01
7.0256104e+02,3.9981001e-05,1.7235395e-01
8.2940399e+02,2.7535400e-05,1.4292842e-01
1.0000000e+03,1.7883800e-05,1.1508597e-01
1.1559301e+03,1.2965100e-05,9.7903839e-02
1.3646200e+03,8.8734296e-06,8.0935643e-02
1.6110000e+03,6.0805000e-06,6.6959411e-02
1.9018600e+03,4.2063498e-06,5.5666112e-02
2.2452200e+03,2.9029200e-06,4.6231758e-02
2.6505898e+03,2.0459699e-06,3.8804065e-02
3.0000000e+03,1.5615100e-06,3.3899114e-02
3.6940801e+03,1.0138100e-06,2.7314199e-02
4.3610303e+03,7.2101102e-07,2.3035836e-02
5.1483896e+03,5.1637602e-07,1.9495864e-02
6.0778999e+03,3.7239400e-07,1.6556876e-02
7.1752300e+03,2.6952799e-07,1.4085647e-02
8.4706699e+03,1.9531400e-07,1.1989604e-02
1.0000000e+04,1.4075400e-07,1.0176022e-02
