0.7071067811865476,Infinity,1.009950493836208,Infinity,Infinity,0.5901344816799488,0.5892556509887897,1.007017629956027,0.5853140973807078,0.5070426003617056,0.4527145845336827,0.3593976442141304,0.2645961985214788,0.3213367843715189,0.2253080151860957,0.5041152957458825,0.5038610611986682,Infinity,0.7112059852731640,1.003139725151038,1.003305794140695,Infinity,0.5807767103643081,0.7095577652469333,Infinity,0.5795441349882883,0.4111888923850978,0.3372371749351360,Infinity,0.5790936559535007,0.5022026538348476,0.3185044531952455,0.2608894683795407,0.2328386940102119,0.2077749408979892,0.2079819506252972,0.2078414305060800,0.4105482990319671,0.7084078067230420,0.3188391048674914,NaN,NaN,0.5019011475427825,NaN,NaN,0.1050797024803198,0.2161159640334673,0.2914028342592879,0.05219572371287170,0.04703697078176624,0.1895574688135725,0.07090549959858475,0.08296598063168704,0.1714842571768092,0.03917801197681223,0.1295274991836966,0.1369417740936933,0.08480128462258109,0.06652216762068779,0.2523419715153135,0.04650091596722115,0.08051661457336882,0.09855826015085292,0.09929823694376382,0.06178522400326152,0.1056198675371790,0.06246819051812733,0.04143895643425307,0.09911639162917897,0.1397415943876647,0.06980676358593810,0.09343710176821104,0.06584664061741292,0.04184629403846076,0.04836087918011320,0.1229283644096002,0.2469480848793681,0.1992578824129768,0.2932697224821840,0.5797509043642030,0.1474039262455323,0.1633600561229946,0.5828752780343234,0.08745373702684077,Infinity,0.7152816976385906,0.5889370482885645,1.007782218537319,Infinity,Infinity,0.1700003300980488,0.1831997988134223,0.7196229171289243,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,1.118033988749895,0.7071067811865476,1.154700538379252,Infinity,Infinity
0.7071067811865476,0.7128791772183245,0.7155754277300781,0.5082650227325635,0.7136846603315243,0.4556048261111350,0.4536301872900537,0.3595717529138825,0.3070074470016030,0.2721272557914439,0.2541155028656860,0.2044311979501674,0.2032333165718601,0.3036380941122049,0.1775417052402613,0.4100941851389673,0.4493919503061887,0.7090256633608882,0.5795166943216510,Infinity,Infinity,0.7088548846729861,0.5788756358352530,0.5014792931731892,0.7079256659788259,0.4484115981700190,0.3032091439159866,0.3178128775327208,0.3030500345936797,0.3175448386305492,0.2902641840372410,0.1939123739951875,0.1615450839708689,0.1729918148296717,0.1249291946089648,0.1268631674548882,0.1124781148969947,0.2144206003711346,0.2681591703808405,0.1937077946125722,NaN,NaN,0.2592134276033338,NaN,NaN,0.06197423907010531,0.1161398865559925,0.1444713990992662,0.02944463605336685,0.02757456313461256,0.1214103226492173,0.04084033780251089,0.05245125597081125,0.09672290036902013,0.02388966704063099,0.08444732489271969,0.08145587568893393,0.05356018474482888,0.04110428439525937,0.1837084327309832,0.02814025552765769,0.05509899416307719,0.06097180323268282,0.06860743795797959,0.04143483495698259,0.06803172724812008,0.04046608716642018,0.02557638982675748,0.06005341217847228,0.08229034477830362,0.04365251316409979,0.06632014396196444,0.04524675313011312,0.02708841924627992,0.02952059417330171,0.08042450350723823,0.1882690163789388,0.1463050656620846,0.1954305667013195,0.4486539006635796,0.1363993463380442,0.1247337295544579,0.4506511064594055,0.05910782746669890,1.002773930432755,0.7113537069458077,0.7126966450997982,1.003372690856571,Infinity,0.4540208908466144,0.1154445158405238,0.1378942729357336,1.003724407677309,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.9128709291752768,0.8366600265340755,1.118033988749895,Infinity,0.6454972243679029,1.414213562373095,0.5075192189225524,0.6454972243679029,0.6405126152203486,1.154700538379252,0.9128709291752768
0.4999999999999999,1.019049330730136,1.016001016001524,0.7226494462892933,Infinity,Infinity,0.7229988054812211,Infinity,Infinity,0.4227468029893911,0.3892015320015008,0.3622844186547359,0.4531215608820333,0.5062502426430042,0.3840963942207796,1.003466214899358,0.5842373946721773,1.004618962223618,0.7133922984085063,1.004662029934706,0.7124840965146235,0.4168439339227896,1.002853072844814,1.002366867216236,0.5037594514306013,0.5800170282728084,1.001399580810867,0.7090791888705982,0.4113450348948636,0.5021978127907430,0.4496270700975444,0.4097995878471105,0.2602124286093644,0.2448618309574550,0.2902526060907392,0.2443874846774064,0.1947498626114294,0.3549847866922771,0.3030956042492553,0.3176338546143153,NaN,NaN,0.3348542537787339,NaN,NaN,0.08596596972716829,0.2057346170999604,0.2444370171182970,0.04677563279558924,0.04309982762352108,0.1819914209125200,0.07326388178050844,0.09369637435633749,0.1659861767618150,0.03927130982714660,0.1298169780980006,0.1365518540327410,0.09385220615425442,0.07935815198231165,0.3030457633656632,0.04791879851827602,0.1159497440215643,0.1108901292990948,0.1383843577066215,0.09043121438651829,0.09488243976717373,0.06024928697334311,0.04262209401654367,0.1215671362013245,0.1727115809858988,0.07457690465590652,0.1511185801799926,0.08726644985377958,0.04637354866548216,0.05207920451287030,0.1662856065879738,0.5798478306795137,0.5034602488997738,Infinity,0.7102286806100285,0.2614344147513373,0.3014168713357209,Infinity,0.1234633800422773,Infinity,Infinity,Infinity,Infinity,Infinity,1.020620726159658,0.3141941258488910,0.3293219557791641,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.118033988749895,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,1.035098339013531,Infinity,Infinity,Infinity,Infinity,Infinity,1.019803902718557,Infinity,Infinity,1.009756328594803,Infinity,0.5976143046671969,Infinity,Infinity,1.011561077717746,Infinity,1.008298897483612,Infinity,Infinity,Infinity,Infinity,1.002869446357192,0.7103282410587812,0.7099753803128713,0.7102848052045774,1.001746726222005,0.5035088149780135,0.3363379008463345,0.3040518910441973,0.4491537937441724,0.3352909358075033,0.2525221319467671,0.2322037472444614,0.5013210062651986,0.3797455339071942,0.4098440553373775,NaN,NaN,0.4488380599678367,NaN,NaN,0.1146984642657348,0.2106988651732992,0.3179586369967550,0.06445555794838267,0.05713718815747561,0.2906868323451107,0.09887848578022190,0.1408040444533898,0.1623718406697196,0.05442006362374772,0.1858444312064307,0.1698893065388735,0.1515984849583765,0.1154670492699573,0.4486355819039752,0.07431624919863954,0.1948608320137651,0.1414921736825235,0.1821741818860972,0.1881493816448787,0.1202893863067901,0.08549737878823589,0.06186582686086688,0.1998087254491956,0.2228826166119105,0.1258526638858542,0.3360495393975313,0.1549655991423991,0.07563768324474171,0.08343892060740925,0.2936526588641265,Infinity,Infinity,1.005089091390735,Infinity,0.7177405625652733,0.7237468644557459,Infinity,0.1761378182689085,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.5455447255899809,Infinity,1.095445115010332,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.048808848170152,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.019803902718557,Infinity,1.008298897483612,Infinity,1.004494404667845,1.004842643334805,0.5863019699779288,1.003616648333214,0.7117133887404523,0.7104033341674725,1.001816531924066,0.7096098218674682,0.5029586057027408,0.3816214362885300,0.4120460307589123,0.7092925878875360,1.001606426738368,0.7093767927438852,NaN,NaN,Infinity,NaN,NaN,0.1995500792124934,Infinity,0.7087304498712558,0.1115382191595697,0.1165540063032243,0.5795953208323339,0.2474068799702899,0.3053346959058864,0.2915716131626001,0.1096436213604692,0.4503431899829783,0.2404325431546400,0.4105789371280894,0.2921255575080096,0.5027624519616526,0.1606074042018658,0.4498489370820536,0.2713507224983520,0.5024814048191780,0.4116934847963092,0.2476232925186959,0.2130758967894824,0.1490797813481665,0.5822225097395820,0.5833749568899409,0.3120938919661796,1.003100782635635,0.3875002102323759,0.1871363445061001,0.1653992211496244,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.040832999733066,0.4714045207910317,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.095445115010332,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.032795558988644,Infinity,Infinity,Infinity,1.009049958219026,Infinity,Infinity,Infinity,0.5858620344691601,1.004024161128124,Infinity,0.7124435118490149,1.003724407677309,0.7114582486036498,0.5834171636611835,0.7115680669648200,1.003898650263063,NaN,NaN,1.004415032505052,NaN,NaN,0.3590996646753662,0.7109393663377318,Infinity,0.2421025805956862,0.2307071876895319,0.5065362251294778,1.003696870278775,0.5055867655784613,0.3234650361779919,0.2577238223902691,1.004890004711276,0.5074078109047635,0.4546060565661952,0.5057144712550568,Infinity,0.3400229633651463,1.002971774753597,0.3621779114001471,1.003724407677309,0.7128791772183245,0.4563600144731321,0.3138229572304239,0.4611488131266319,1.009389877365680,Infinity,1.010582305279823,0.7241479433806596,1.011834731470275,0.5169539431229293,0.3872983346207416,0.7270291799999697,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.080123449734643,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7310832774866961,1.020620726159658,1.017700489198215,0.6038073644245601,Infinity,Infinity,1.010362971081845,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,NaN,NaN,Infinity,NaN,NaN,0.3473253815011518,1.006079083348431,Infinity,0.4578377273831686,0.5086213249303583,Infinity,Infinity,1.007905261357939,Infinity,Infinity,0.4704004631637609,0.7189917611088271,1.007435046608132,Infinity,Infinity,1.006920497799548,Infinity,Infinity,Infinity,Infinity,1.016001016001524,1.011834731470275,1.021507836910498,Infinity,1.044465935734187,Infinity,Infinity,1.030776406404415,1.044465935734187,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.025978352085154,1.028991510855053,1.027402333828163,Infinity,Infinity,Infinity,Infinity,Infinity,0.5928871321888776,1.011299793694863,0.7216878364870322,1.007662947311558,1.009389877365680,Infinity,Infinity,Infinity,Infinity,0.7237468644557459,1.014599312391785,NaN,NaN,1.024695076595960,NaN,NaN,Infinity,Infinity,Infinity,Infinity,0.5997075310574461,1.022474716291090,Infinity,Infinity,Infinity,0.7348469228349533,Infinity,Infinity,Infinity,Infinity,Infinity,1.027402333828163,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.118033988749895,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.154700538379252,Infinity,Infinity,1.080123449734643,Infinity,1.044465935734187,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.6074928962939560,1.014599312391785,Infinity,Infinity,1.011050059206873,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.032795558988644,Infinity,Infinity,NaN,NaN,Infinity,NaN,NaN,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,0.7905694150420948,Infinity,Infinity,Infinity,1.032795558988644,1.021507836910498,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.019803902718557,1.022474716291090,Infinity,Infinity,1.032795558988644,1.032795558988644,Infinity,Infinity,1.060660171779821,Infinity,Infinity,NaN,NaN,Infinity,NaN,NaN,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,1.118033988749895,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.9999999999999999,Infinity,Infinity,Infinity,Infinity,NaN,NaN,Infinity,NaN,NaN,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095
