0.2350587913805973,0.3836729974132912,0.2826961069755380,0.2185743147522019,0.2716377403723738,0.1938916835823703,0.1631586514498994,0.1559071889241686,0.1402258879925518,0.2174153340664207,0.1899013887565157,0.1439792332441794,0.1802993667077622,0.1015433176421488,0.1708926894320397,0.2709477780176439,0.1894497540904052,0.3048905889609579,0.3363259120661731,0.2214715845962374,0.2171525402261145,0.1736431892010722,0.09597865473129857,0.08192723514590043,0.07180946189175705,0.07146115098480842,0.2698687304091770,0.7107053122190141,1.002936863885846,0.5818433351570392,1.004415032505052,1.004662029934706,1.003838785708297,Infinity,0.5857791861290063,0.4156491641303715,0.5838254279541228,0.5834171636611835,1.006644591369433,Infinity,Infinity,0.5894216151241715,0.7152816976385906,0.7129749878735812,0.7150076608374065,1.005249379900069,1.003100782635635,Infinity,Infinity,Infinity,0.2796163947005401,0.3143971991694564,0.5875696513930032,0.7191949522280762,1.012121654694948,Infinity,1.017700489198215,0.7385489458759963,0.7637626158259733,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,1.154700538379252,1.118033988749895,1.095445115010332,1.095445115010332,Infinity,0.5563486402641868,Infinity
0.1182165609358651,0.1988859732742819,0.1533612263716422,0.1087550965817747,0.1165877631061353,0.09979939590751163,0.07994163683899760,0.09292306525757171,0.08078642395491456,0.1030036948164368,0.09952121319750309,0.08352618873752472,0.08102260987068995,0.05624278303357633,0.08888497256980966,0.1444153414259187,0.08635750979086620,0.1540935154654491,0.1808943020965529,0.1398713390584939,0.1178565286600130,0.08618429879372198,0.05143178809655804,0.04467292325888089,0.03881041622286284,0.04045053625015536,0.1613480167333046,0.2798991451729202,0.3559833394009254,0.5013624003455168,0.5026315971240175,0.4109371117804680,0.5795005569646919,0.3810790063110224,0.7088086050226935,0.7084811396867448,0.3367639554433101,0.3048363822468522,1.002006020070253,0.7102848052045774,0.5036900869619172,1.001734606680942,1.001958865736239,0.4499322442215538,0.5812734192088849,0.4117032036023869,0.2538389961703859,0.5804240279266042,0.7096457724119535,0.7088812050083358,0.2552361703315238,0.2109301434687058,0.4125232582491456,0.3400529340984123,0.4554200340426488,0.7129266882435509,Infinity,0.5857791861290063,0.4330127018922194,1.030776406404415,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.6267831705280087,0.5175491695067655,0.7745966692414833,0.8164965809277260,Infinity,0.7302967433402215,1.060660171779821,1.032795558988644,0.6154574548966637,Infinity
0.1753429121128735,0.2161751249860148,0.2205991380274693,0.1737526253689822,0.1644317826161781,0.1203767984542581,0.1049780307289041,0.1146184301599748,0.1047508680675356,0.1154849560840784,0.1113358878414912,0.1076328028702104,0.1239269909498550,0.08370872208567975,0.1232285224222373,0.1787686082550581,0.1321279665375790,0.2372707215780465,0.2199300688080972,0.1904804203758927,0.1976962720875622,0.1069007353696599,0.07730417730547946,0.07232106992036851,0.05757077330897979,0.06199405058652115,0.1907520084430001,0.4108458667689561,0.5026109838106608,0.5022935900195349,0.7099072150416940,0.5804349764657210,0.5807767103643081,0.5038462105255966,0.4130047416999794,0.4127264678390544,0.7099988455312709,0.7104500943014160,1.003442350971962,1.003669737103033,0.7121396331779724,0.7121757118887981,Infinity,Infinity,1.004192890506868,0.7121396331779724,0.4525314232130354,1.003752358399462,1.004750620564033,1.003100782635635,0.5058141488890699,0.5059173657351376,0.7140735186932854,1.006389841373865,0.7169968668287564,Infinity,1.010811125005450,1.009756328594803,0.7453559924999298,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7745966692414833,Infinity
0.1528770891903793,0.2605132373963816,0.2204037667325605,0.1604599144816421,0.1875925742617230,0.1639652941556951,0.1320050870935032,0.1754266400009724,0.1222540910564279,0.1596415888583043,0.1597046059852436,0.1366001510551761,0.1473420634494032,0.09518447174194701,0.1660330805306062,0.2786715464135775,0.1493639216504470,0.2902554847312802,0.2598129847948413,0.2370343402915913,0.1943062328562093,0.1315927980039602,0.09977100177738263,0.07986287426850554,0.07603907674200981,0.08698988306337457,0.1910364515980867,0.4497416744044798,0.5799451149344534,0.5795059093049598,0.5810394458269057,0.7098212125924060,Infinity,0.5805607680960646,0.5049506157814935,0.7100966752038719,0.7102149578427733,1.002547774829871,1.004415032505052,0.7140055472954165,1.004192890506868,Infinity,Infinity,0.7125253031944252,0.5878166851022119,Infinity,0.7119666788018508,Infinity,0.7169968668287564,0.7149203529842405,1.006309210853255,1.006389841373865,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,1.224744871391589,Infinity
0.4169663191086101,0.5034130089044646,0.3568967594586899,0.3804154031011657,0.4104730932612259,0.2909753712372693,0.2603951205969032,0.2601896585391754,0.2153997505183060,0.3792997036684140,0.2314762332588439,0.2105131392754112,0.1980309456692831,0.1382172153249925,0.1877614538688952,0.3031987781511598,0.2152661171823328,0.3351846280387681,0.3351378577969411,0.3791717548019533,0.2315849281524348,0.1811209854553983,0.1101625117405921,0.1126291171485015,0.1121535352301282,0.1383771709511105,0.2796815657525147,0.5802394462105145,0.5044053714633320,0.7099183500551453,0.5826715823167509,0.7111823583447562,Infinity,0.5838742081211423,1.004228348669358,0.7127864449672371,1.004192890506868,1.004228348669358,Infinity,1.008889063701824,1.007220310370670,Infinity,Infinity,1.008889063701824,1.010582305279823,Infinity,Infinity,1.013072450258956,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,0.7118052168020874,0.5822779568622010,0.3829803346782607,0.3373738848983159,0.4498365716307097,0.4493667788460802,0.4492716532902832,0.7082902243261916,0.3040325779687809,0.2908593407785686,0.2601224243308282,0.4486803544248183,0.4101574900774905,0.3036601406607822,0.3558454949274510,0.3189800177883432,0.3181202291462724,0.2382382812070274,0.1980138419855000,0.1603315773304359,0.1736479325200667,0.1532327797028609,0.2021868133084192,0.3803278290534146,Infinity,1.002919714242558,1.002560823655206,Infinity,0.7127411872482183,Infinity,Infinity,1.005249379900069,0.5928871321888776,0.7168604389202188,1.009569596031284,Infinity,Infinity,Infinity,Infinity,Infinity,1.013423419419063,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
0.7302967433402215,Infinity,Infinity,1.010811125005450,Infinity,Infinity,Infinity,0.7109393663377318,0.5039841267341661,0.5806090924529117,0.7092207075206193,0.3811236339980965,0.7087083841017722,0.2702812388086677,0.4490918633013758,0.5791258252087214,0.4104852841432547,0.3364373837582756,0.4493462427673134,0.3798851759845786,0.3185242941245171,0.2902641840372410,0.2153672457949991,0.1948342836135401,0.2024674014733837,0.3181157097510577,0.5025773366638864,1.002344669103773,1.003490412008509,1.003241499586967,1.005865152931720,1.005865152931720,Infinity,1.007117527543689,1.009216784699164,1.010362971081845,Infinity,0.5976143046671969,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.040832999733066,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,1.025978352085154,0.7310832774866961,Infinity,Infinity,0.7121396331779724,Infinity,1.002522072101410,0.5811865258054232,1.001816531924066,0.7089458136322314,0.5791258252087214,0.4491239570175736,0.5016778570645783,0.7084575117034904,0.5789113813745227,0.7084811396867448,0.5790037816995971,0.3798740855336636,0.3037683510961439,0.2902744550580696,0.2442376503039916,0.2788919322178064,0.2601815056760467,0.5783864954541665,1.001173020931135,Infinity,Infinity,1.002954216185023,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7637626158259733,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,1.018350154434631,Infinity,0.7237468644557459,1.008032257548371,0.7167277238512448,1.005865152931720,Infinity,1.003514949326181,0.7109813678954642,1.003007525587691,Infinity,Infinity,Infinity,1.002743489380263,Infinity,Infinity,Infinity,0.4114336310076122,0.5798843717957758,0.5799845806753300,Infinity,1.003200008178956,Infinity,1.006734082821036,1.014599312391785,0.7245688373094719,1.015038437845105,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,1.060660171779821,Infinity,1.020620726159658,1.015504800579495,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.007547276881594,Infinity,1.006006060007137,Infinity,Infinity,1.007017629956027,Infinity,Infinity,1.020620726159658,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7745966692414833,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7595545253127499,Infinity,Infinity,Infinity,Infinity,0.7453559924999298,1.048808848170152,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
