0.4521994083728277,1.002670231722717,0.3597565548548934,0.7105645366779245,1.002534858312657,0.7105815283093025,0.3197770103417616,0.1551787765778849,0.1187043830603471,0.1146507285958262,0.08843022793858524,0.07206160281325359,0.08333944815003158,0.1115916982138069,0.1733875154211743,0.1665345033557483,0.09662634000376559,0.1057650371238997,0.09929055798686941,0.1810002282451073,0.1353018146936324,0.1376269333645367,0.08092512965650156,0.1330584710091314,0.1080677047300739,0.1306809588659886,0.06912227517912208,0.04979995659587982,0.02462628669358577,0.02466144131745332,0.02405821141610248,0.03362194236546981,0.2249922310653776,0.2513097666588430,0.1479568311861609,0.1665435385566667,0.1818276034257028,0.1587470209922501,0.08978546454835247,0.1048669034952418,0.2789886269211271,0.07890920904579857,0.05557484749311432,0.4093393791547444,0.1665835911067316,0.1307702166260056,0.03898409139494238,0.05987909791818387,0.2198438043959810,0.08002805256915518,0.02984929240934516,0.02892447198911843,0.04620487911901783,0.1413472165959167,0.08640906924578586,0.07010633675398957,0.04954076121833005,0.05084689846208832,0.1158997226640157,0.1269874584476976,0.1328260683701666,0.1085026036490436,0.09592855644381425,0.1205329553510644,0.1927060318260812,0.2698879511442471,0.2993013611248339,0.1503801905793423,0.1946247360403807,0.2357022603955159,0.2369314008688306,0.3481553119113957,0.4161251892882394,1.019803902718557,1.224744871391589,1.154700538379252,0.7637626158259734,0.9999999999999999,0.4336290903919939,0.2937252284090039,0.1817595969344898,0.1958068847983997,0.3354101966249685,0.5700877125495689,0.4377975178854565,0.3050796503760830,0.3070801941090228,0.3021089890583220,0.3701851388657263,0.3469889591797441,0.3418817293789139,0.3721936841593884,0.4646601886422925,0.6267831705280087,0.6513389472789297,0.4493585171364585,0.7071067811865476,0.5916079783099616,0.8017837257372731,1.224744871391589,1.154700538379252,Infinity,1.080123449734643,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
0.2526281931277899,0.2796725549350150,0.2319332212797443,0.2320875364384233,0.3351732737126188,0.2905869113456493,0.1732491414340414,0.08438007382352770,0.06340862293090935,0.06437075030039700,0.04709858549537796,0.03853857558175236,0.04456126309497895,0.05772646900328547,0.08486084203438402,0.08135571973671750,0.05784284902949519,0.06194367814094764,0.06209632739125882,0.08711484970027922,0.07979339840847843,0.07717544712136562,0.04385659586369946,0.06893387424468964,0.06528053379469041,0.08151817862712608,0.03798467222484871,0.02779176705014090,0.01242457131707759,0.01263451056577258,0.01196568755650655,0.01860108296700082,0.1220387824426955,0.1140783135470991,0.08475693181571400,0.09038558428506294,0.1206236077898532,0.09841575703201787,0.05605842594768508,0.06397639442200456,0.1611166868190358,0.04901589699351110,0.03371291327532187,0.2049328277459959,0.1028460160083220,0.1076358824611700,0.02335008335186370,0.03909323491464859,0.1652924010263078,0.04995203628810078,0.01779268465062733,0.01710909135383524,0.02851943310291757,0.1202123223127537,0.06063324380701849,0.04783527335658789,0.03093110178313081,0.03126775456412323,0.07978184093167238,0.09225432501809709,0.08903177108931261,0.07420519233653201,0.06184582248205400,0.08381197580889038,0.1333606454772817,0.1911773193057550,0.4137778645748480,0.1008229992033003,0.1229759663260265,0.1549133179139275,0.1460718875656652,0.1890838125595182,0.2722644063713510,0.4278552433821718,0.7071067811865476,0.4096732451993513,0.6582805886043834,0.4336290903919939,0.3175536744149779,0.2132411067540699,0.1172623615013787,0.1269111601752612,0.2788866755113585,0.3908679799852858,0.2788866755113585,0.1994363539755338,0.2090394197073763,0.1860968420796942,0.2173756721562999,0.2617338243719834,0.2225619004542321,0.2323492835784305,0.3017972728967142,0.4276179870598790,0.6138498140448514,0.4287464628562720,0.4531634835874828,0.3118047822311618,0.5000000000000000,0.7687061147858073,Infinity,0.5855400437691198,0.9128709291752768,1.414213562373095,Infinity,1.224744871391589,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
0.3058329001678881,0.5024450023556378,0.5792421921275878,0.5791331358189035,0.4494941487662004,0.3560788040523340,0.2445117447472987,0.1201008775766042,0.09592662998146546,0.09110512773792867,0.07434105924506917,0.05593860124027901,0.07128539310570359,0.08587835137461503,0.1300986814908857,0.1323222907529535,0.08830365927100652,0.09790550334499430,0.09285853591577418,0.1466474720993557,0.1134281945094415,0.1288192813719123,0.07013413918484770,0.1095424936979514,0.1025558312607743,0.1212708193320947,0.06000325201262229,0.04237563321072269,0.01632921029996154,0.01684985699557049,0.01570449553803548,0.02746910699186707,0.2191090122118524,0.2142295478976983,0.1680384319152942,0.2249190554811671,0.2514064808587311,0.1943075599188944,0.1227086238279698,0.1300799673102506,0.4483105154590062,0.1099782054739778,0.06662040655549453,0.7077741780139108,0.2788496105072429,0.1990518306094246,0.04045031240062989,0.07616321412308813,0.5009225100094469,0.1235624542721217,0.02849788772572785,0.02692491594511925,0.04733455340740226,0.2470944602149299,0.1431852080232709,0.1131837400257262,0.05710392468141666,0.05539782091270656,0.2720038900192508,0.2743894591444345,0.2255866309497110,0.1764526314213850,0.1358732440973515,0.2095495335851672,0.3692744729379981,0.7186052063706126,Infinity,0.2079803210726639,0.2886751345948129,0.3318732591515323,0.3037464481469780,0.3429971702850177,0.3952847075210474,Infinity,Infinity,Infinity,Infinity,1.118033988749895,0.4594682917363407,0.3849001794597505,0.2213133340689952,0.2252457927998286,0.4755948656056709,0.5345224838248487,0.4928053803045811,0.4629100498862757,0.4688072309384954,0.4140393356054125,0.4128614119223852,0.4934351637951689,0.4629100498862757,0.7687061147858073,0.6324555320336759,0.8164965809277260,0.7071067811865476,0.8164965809277261,1.080123449734643,0.8660254037844386,Infinity,1.118033988749895,1.224744871391589,1.224744871391589,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
0.3820256046526584,0.5027100469498773,0.4497078345607561,0.5794433888132530,0.5021008495888996,0.4491639475161066,0.3348035683534913,0.1660322030043401,0.1094980932258770,0.1256826878227874,0.09856479613746068,0.07477789919413155,0.09513605968535489,0.1102818930029735,0.1571833308150552,0.1372497642433902,0.1166398350382416,0.1291938917695797,0.1215261934405662,0.1931444398738215,0.1533430090232296,0.1588795721501098,0.08838266478930024,0.1437805744098997,0.1278461670714647,0.1437318776790475,0.07406854665897586,0.05052889821974640,0.01745143964169526,0.01820469577769486,0.01628206731880604,0.03319803412264855,0.2591835083819004,0.2784141572884995,0.2372019717745019,0.2601129180927586,0.3553900439423329,0.3352582771507848,0.2319245272815616,0.2274228889005440,0.5021834164998281,0.2237633303542037,0.1165444732870469,0.5790866648972738,0.4108078659487510,0.7091895744491558,0.06252035499158347,0.1509047032373728,Infinity,0.2386142724674466,0.04390453053580569,0.03857699347672334,0.07366239211076514,1.003992031840891,0.3858986251825068,0.2109112801040224,0.09557352604588082,0.08397768268536077,0.4567501391955698,0.7152816976385906,0.3743681545638132,0.3054775270720053,0.2445693553376365,0.3476108935769035,1.012121654694948,Infinity,Infinity,0.4339489466650291,0.4531634835874828,0.7499999999999999,0.3618136134933164,0.5163977794943223,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,0.7637626158259734,0.5270462766947299,0.4859126579037750,0.3636730186804199,1.095445115010332,1.224744871391589,1.224744871391589,0.8164965809277261,0.6123724356957945,0.6708203932499369,0.8366600265340755,0.7637626158259734,0.7071067811865476,0.6055300708194984,1.414213562373095,1.080123449734643,Infinity,Infinity,Infinity,0.8164965809277261,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
0.5041152957458825,0.7102286806100285,0.7099988455312709,0.4508289622980685,0.5797442681353793,0.7087764571385349,0.5784946712426008,0.2255682984568587,0.1734249593718415,0.1735467616718937,0.1445735216991858,0.1051916505946837,0.1596335131557685,0.1808925140493627,0.2592150246842995,0.2249083616980583,0.2193214675801267,0.1730673430963302,0.2012580322814449,0.3022597660812847,0.2367141039900895,0.2508510662913466,0.1387702455440236,0.2052186525160464,0.1866324649512914,0.1504445930392716,0.1190455978484738,0.07471476231341827,0.02417413380128694,0.02539413658954654,0.02227287957256517,0.05848325904666050,0.4483541574019947,0.4487158288050338,0.3801128876429433,0.7088723439378911,0.5806843696831673,0.5039683162114658,0.4511058672822860,0.5820126620089453,0.7119007803679073,1.003442350971962,0.3256134155490866,Infinity,1.004576682949891,1.005865152931720,0.1947895434389290,1.006734082821036,1.006644591369433,Infinity,0.1131260373760285,0.09417719195115243,0.1684811556657635,Infinity,Infinity,1.009216784699164,0.2402885194389820,0.2109093611499728,Infinity,Infinity,1.021507836910498,0.7328281087929399,1.025978352085154,Infinity,Infinity,Infinity,Infinity,Infinity,1.054092553389460,1.069044967649698,0.7905694150420948,0.6666666666666667,0.7905694150420948,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,0.8164965809277261,1.048808848170152,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
1.003696870278775,0.5830573298481246,0.7113537069458077,Infinity,1.002333725460868,0.5803288802010481,0.5793377114499332,0.4489146803613159,0.2026282336156565,0.2693884257721311,0.2441484359321653,0.1567444584417470,0.2597596467968323,0.2515117295748302,0.3346385373692458,0.3347427828897861,0.2789133237055344,0.3347481003609014,0.3549002655300252,0.3791302617705962,0.3175296561082930,0.2441637205620566,0.2513633366251261,0.4481335997545766,0.2593798635407767,0.2254014236263026,0.2306521345256701,0.1421425406008774,0.03781723171123754,0.04183874020087064,0.03484173104186374,0.1161802840875066,0.7087230273664393,0.5034602488997738,0.5046729987633093,0.7111130839619098,Infinity,1.005194840151235,Infinity,0.7169968668287564,Infinity,Infinity,0.5976143046671969,Infinity,Infinity,Infinity,0.5166712228703790,Infinity,Infinity,Infinity,0.5250152622934172,0.2858859374484328,Infinity,Infinity,Infinity,Infinity,0.6770032003863301,0.6405126152203486,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,1.095445115010332,1.224744871391589,0.8164965809277260,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,1.005141422064833,1.003929288221054,Infinity,0.7110905128843473,0.4517355870975924,1.001328904240802,0.4107709609613928,0.5018867991571825,0.5013927603580550,0.2113871649064266,0.3797600388071787,0.3353326848173811,0.5016129074149697,0.5017391356858120,0.4102094624740680,0.4105354136279801,1.000961076627397,1.000816659997277,0.5015748070490045,0.5017825368480995,0.3800355267206721,0.5786629278052865,0.5783414291796957,0.3556179534884849,0.2905660399724134,0.2452052461614515,0.05940824973910584,0.07004353009245641,0.05560732315122616,0.2623215382187436,1.002460028317531,Infinity,1.005141422064833,1.006644591369433,1.012739367083667,1.010811125005450,1.013072450258956,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,1.154700538379252,Infinity,Infinity,Infinity,Infinity,0.8366600265340755,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.003120132386944,0.7099295739719539,0.5031250304230992,0.7092993656151905,1.001086366425734,0.3193619136223196,0.5022075162525258,0.5792096951603469,1.001343183949944,0.5797984085206987,1.001156738385561,0.5797052086825341,Infinity,0.5024509950801197,Infinity,Infinity,0.5793196334160889,0.7090847061163984,0.5020533967305910,0.4112318743017470,0.4493102483230493,0.4108186093941723,0.1108499539364464,0.1222629696313187,0.09458865067543139,0.5048078029056169,1.004301095117979,Infinity,Infinity,Infinity,1.022474716291090,Infinity,Infinity,Infinity,Infinity,1.069044967649698,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.069044967649698,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.9999999999999999,0.9999999999999999,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.020620726159658,Infinity,Infinity,0.7165985720844784,0.7164728420068225,1.006920497799548,Infinity,Infinity,1.008298897483612,1.004938301637971,Infinity,1.006309210853255,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.007782218537319,Infinity,1.008583848428253,0.3686048903872428,0.4626926701842742,0.5128225940683708,Infinity,Infinity,Infinity,1.048808848170152,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,1.095445115010332,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.040832999733066,Infinity,1.095445115010332,Infinity,0.7905694150420948,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,0.9999999999999999,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
