Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,0.8660254037844386,0.4646601886422925,0.8017837257372731,0.6770032003863301,0.5916079783099616,0.6454972243679029,0.3018233067352700,0.07012533582104499,0.09175560419756448,0.1966631162656896,0.09932220807345359,0.08519984455036293,0.06138450344977523,0.03875982657102721,0.02383493404148708,0.02579872105312337,0.03292991698652010,0.06337990124658778,0.06081082022579316,0.05896947865432782,0.07163833958081842,0.09351412406253200,0.1380346478149027,0.2444782264446481,0.3360945401915969,0.3203616377585937,0.4509004970923692,0.4197504927816955,0.4587119648174295,0.7145896010104963,0.5980999726097406,0.4868644955601477,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7637626158259733,1.019803902718557,0.6212607441973956,1.010152544552211,0.5873340108576020,0.4560701700396552,0.7145896010104963,0.5123475382979800,0.7250110520819841,1.010362971081845,1.018350154434631,Infinity,1.054092553389460,0.9128709291752768,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.028991510855053,Infinity,0.8164965809277260,0.8164965809277260,1.030776406404415,Infinity,0.7745966692414833,Infinity,1.060660171779821,0.8164965809277262,Infinity,Infinity,1.080123449734644,Infinity
1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,0.5345224838248487,0.3541071158982555,0.3787852437326000,0.4629100498862757,0.3922322702763681,0.4409585518440985,0.3096135760085493,0.1776090025152609,0.04407492195029194,0.05500436738949131,0.1082306974281447,0.05885854339262910,0.06091813276339383,0.04654640022784116,0.02665092970168802,0.01380600422344278,0.01120054561329217,0.01463124525104350,0.04256963214867054,0.04127173101116034,0.04014538462400243,0.05195841045321218,0.07366482638287313,0.1102577799241131,0.1389186897386152,0.2062579050829897,0.2212121992403037,0.2526455763199557,0.2943359702216782,0.2584411838186055,0.3398486075054477,0.2864002753829044,0.3532842216234648,1.008583848428253,1.024695076595960,Infinity,Infinity,0.5385164807134505,0.8164965809277260,1.024695076595960,0.4601789933084222,0.5931710140017397,0.3641095406272095,0.2435757386547682,0.3219260219931959,0.2667792555113144,0.3852839667516853,0.4569156703644135,0.3354101966249685,0.5161331636534808,0.5962847939999439,0.7453559924999298,0.7637626158259734,1.060660171779821,0.7071067811865476,Infinity,Infinity,Infinity,1.414213562373095,Infinity,1.054092553389460,1.021507836910498,1.011561077717746,0.6262242910851495,1.044465935734187,Infinity,1.018350154434631,Infinity,0.7817359599705714,1.044465935734187,Infinity,1.017700489198215,1.048808848170152,1.035098339013531,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7071067811865476,0.5039526306789697,0.3651483716701108,0.5262348115842176,0.8017837257372731,0.8366600265340755,0.4281744192888377,0.2360668426093901,0.06368676214388638,0.07071624423928762,0.1587461633982644,0.1069468077078149,0.1046738910623007,0.09484422837455475,0.04449432792294590,0.01843784843913490,0.01321896542033754,0.01740676149556888,0.06938915537620893,0.06196057873992385,0.06691157396531453,0.08604267338959966,0.1225487134262749,0.1816467110711689,0.2264626835566995,0.2721399463069321,0.4129680806780529,0.5032051610263962,0.4550738386037592,0.4557327151876500,0.5092600459416813,0.4587119648174295,0.7233642332556182,1.022474716291090,0.7905694150420948,Infinity,Infinity,Infinity,0.8366600265340755,1.040832999733066,1.011834731470275,0.7348469228349533,0.3783937343321348,0.3492573210807505,0.3882411088552761,0.5099019513592785,0.4249182927993988,0.3994043183589900,0.4409585518440985,0.4976133515281193,1.027402333828163,Infinity,1.414213562373095,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.080123449734644,1.095445115010332,Infinity,Infinity,Infinity,1.080123449734644,1.069044967649698,Infinity,Infinity,0.9128709291752768,Infinity,0.8366600265340755
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.8164965809277262,0.5855400437691198,0.5123475382979799,0.6324555320336759,0.6324555320336759,0.6267831705280087,0.5627314338711378,0.3357753684224257,0.06756138068324706,0.07679977731231549,0.2186619217435518,0.1445909555814477,0.1503518591880362,0.1487931736146179,0.06809162372740919,0.02061196335340265,0.01155440631277845,0.01537580277239670,0.08656278063926692,0.08663279345796879,0.09170215593017297,0.1201750097269926,0.1352884855885564,0.2791488454643471,0.2706171198948729,0.3594463529822898,0.4544622621433140,0.3396831102433787,0.5096162653056491,0.3904773072440029,0.5871089930302292,Infinity,0.5227387626276516,0.7264831572567788,Infinity,Infinity,Infinity,1.060660171779821,1.080123449734644,0.6362090102803519,1.016001016001524,0.7337993857053428,0.7219948723811553,0.3468218895019699,0.5086213249303583,0.3917849419381547,0.4640954808922571,0.5217491947499510,0.5333692516640697,1.019049330730136,1.037749043325542,Infinity,1.095445115010332,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.9999999999999999,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.154700538379252,0.5039526306789697,0.4409585518440985,0.5400617248673217,0.8660254037844386,0.7637626158259734,0.6123724356957945,0.3348450568863338,0.09029579893406706,0.09502621934663978,0.2111071056257039,0.4531215608820333,0.2836268740504685,0.3216153387462086,0.2006331307558125,0.03236141235587571,0.01285747054824100,0.01655264814536797,0.1748982536965426,0.1865041074628682,0.1347266139417216,0.1735381643145148,0.2517182332798267,0.2699746235780194,0.3060209419900674,0.4554807203023682,0.5101020306102035,0.4178554470186726,0.4636004455717535,0.5905234531480937,1.010362971081845,0.5866880760256891,1.016001016001524,Infinity,1.095445115010332,Infinity,Infinity,Infinity,1.080123449734644,Infinity,0.7319250547113998,1.017700489198215,1.020620726159658,0.5227387626276516,0.7187952884282608,Infinity,0.6003002251876642,1.017095255431216,1.030776406404415,1.030776406404415,Infinity,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.8660254037844386,0.6708203932499369,1.224744871391589,Infinity,1.224744871391589,1.224744871391589,0.8164965809277260,0.1424190976929604,0.1281656667166322,0.2208140965795141,0.5845225972250062,0.5096162653056491,0.5858620344691601,0.3436627970905756,0.06006249751303726,0.01585263915188835,0.01955362401529308,0.3345506228378486,0.3790341138424523,0.3174037751553396,0.4494756918520988,0.7087417123429485,0.4117426334247654,0.4145455509554116,0.7153773171427459,1.010362971081845,0.5923488777590924,1.018350154434631,1.013072450258956,1.015038437845105,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.154700538379252,Infinity,1.040832999733066,1.032795558988644,0.6582805886043834,Infinity,Infinity,0.6046415449251420,1.022474716291090,1.032795558988644,1.025978352085154,1.028991510855053,Infinity,1.069044967649698,1.224744871391589,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.9128709291752768,1.224744871391589,1.224744871391589,1.224744871391589,Infinity,0.9128709291752768,0.2745848236826380,0.2242383575138638,0.3220892680587782,0.5125019296042711,0.5940885257860047,1.008583848428253,Infinity,0.1213414196949096,0.02112670594808819,0.02455203623037192,0.3203943193845659,0.5797311051426968,0.4497764451088036,0.7119007803679073,0.5064937785525290,1.003262651409101,1.003372690856571,0.7158910531638175,Infinity,0.5222329678670935,1.021507836910498,1.018350154434631,1.016001016001524,1.019803902718557,1.044465935734187,1.048808848170152,Infinity,Infinity,Infinity,1.118033988749895,1.224744871391589,Infinity,Infinity,0.7637626158259733,0.7559289460184544,0.7288689868556625,0.7453559924999298,1.024695076595960,1.040832999733066,0.7527726527090809,1.095445115010332,1.044465935734187,1.069044967649698,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,1.414213562373095,Infinity,0.5477225575051661,0.3789323733725367,0.4879500364742667,0.4976133515281193,1.021507836910498,Infinity,0.7254762501100116,0.2086109261724287,0.03079756586566787,0.03300767879559981,1.003305794140695,1.003868486398740,0.4141795690846599,0.4219363732013431,1.004024161128124,0.7119666788018508,0.5086213249303583,Infinity,0.5880759588125785,Infinity,Infinity,Infinity,Infinity,Infinity,1.069044967649698,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,0.7687061147858073,Infinity,Infinity,Infinity,Infinity,0.7499999999999999,0.5717718748968657,1.037749043325542,Infinity,1.044465935734187,Infinity,1.118033988749895,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.095445115010332,0.7071067811865476,0.6055300708194984,0.8164965809277260,Infinity,1.019049330730136,0.7453559924999298,0.1228802568443112,0.1118121345392506,Infinity,Infinity,0.5169539431229293,0.7259662712736915,1.009950493836208,1.013072450258956,Infinity,1.019049330730136,0.5166712228703790,Infinity,1.060660171779821,Infinity,Infinity,Infinity,1.060660171779821,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0.7559289460184544,Infinity,Infinity,Infinity,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.154700538379252,Infinity,Infinity,1.080123449734644,Infinity,Infinity,0.5270462766947299,0.7328281087929399,Infinity,Infinity,0.7400128699009548,1.022474716291090,Infinity,Infinity,1.011834731470275,Infinity,Infinity,Infinity,1.118033988749895,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,1.060660171779821,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
