E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318200e-01,0.0000000e+00,0.0000000e+00
1.3361700e-01,0.0000000e+00,0.0000000e+00
1.5774100e-01,0.0000000e+00,0.0000000e+00
1.8622001e-01,0.0000000e+00,0.0000000e+00
2.1984099e-01,0.0000000e+00,0.0000000e+00
2.5953200e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170501e-01,0.0000000e+00,0.0000000e+00
4.2700902e-01,0.0000000e+00,0.0000000e+00
5.0410300e-01,0.0000000e+00,0.0000000e+00
5.9511602e-01,1.2765900e-08,1.3945113e-02
7.0256102e-01,1.8069700e-07,4.9910168e-02
8.2940400e-01,7.2641598e-07,9.4857995e-02
1.0000000e+00,3.3672700e-06,1.8958493e-01
1.1318201e+00,3.6682101e-04,8.9482348e-01
1.3361700e+00,6.3298400e-03,9.9238389e-01
1.5774100e+00,5.5804800e-02,9.9905327e-01
1.8622000e+00,1.3447499e-01,9.9957301e-01
2.1984100e+00,2.1171100e-01,9.9970541e-01
2.5953202e+00,2.9249901e-01,9.9976844e-01
3.0000000e+00,3.6198899e-01,9.9979894e-01
3.6170499e+00,4.4371700e-01,9.9982005e-01
4.2700896e+00,4.9985901e-01,9.9982660e-01
5.0410299e+00,5.3422397e-01,9.9982392e-01
5.9511600e+00,5.4432201e-01,9.9981248e-01
7.0256100e+00,5.2981502e-01,9.9979101e-01
8.2940407e+00,4.9420199e-01,9.9975702e-01
1.0000000e+01,4.3630999e-01,9.9969856e-01
1.1318200e+01,3.9227399e-01,9.9964400e-01
1.3361700e+01,3.3134899e-01,9.9954347e-01
1.5774099e+01,2.7280900e-01,9.9939971e-01
1.8622000e+01,2.1996400e-01,9.9919454e-01
2.1984100e+01,1.7440601e-01,9.9890185e-01
2.5953199e+01,1.3649499e-01,9.9848467e-01
3.0000000e+01,1.0924300e-01,9.9797709e-01
3.5416302e+01,8.3967000e-02,9.9716457e-01
4.1810501e+01,6.4052902e-02,9.9600230e-01
4.9359200e+01,4.8090000e-02,9.9428547e-01
5.8270699e+01,3.5825498e-02,9.9178945e-01
6.8791100e+01,2.6632899e-02,9.8821731e-01
8.1210999e+01,1.9731600e-02,9.8310413e-01
1.0000000e+02,1.3455700e-02,9.7347824e-01
1.1318200e+02,1.0669100e-02,9.6535464e-01
1.3361700e+02,7.7728499e-03,9.5056009e-01
1.5774100e+02,5.6207501e-03,9.2978402e-01
1.8622000e+02,4.0304302e-03,9.0105450e-01
2.1984100e+02,2.8628700e-03,8.6223286e-01
2.5953201e+02,2.0128400e-03,8.1152105e-01
3.0000000e+02,1.4666700e-03,7.5694032e-01
3.6170502e+02,9.6141902e-04,6.7356515e-01
4.2700897e+02,6.5252598e-04,5.9136830e-01
5.0410300e+02,4.3701101e-04,5.0684409e-01
5.9511603e+02,2.8858299e-04,4.2535947e-01
7.0256104e+02,1.8818800e-04,3.5118308e-01
8.2940399e+02,1.2097100e-04,2.8599231e-01
1.0000000e+03,7.2365903e-05,2.2396657e-01
1.1559301e+03,4.8065202e-05,1.8382543e-01
1.3646200e+03,2.9737101e-05,1.4548521e-01
1.6110000e+03,1.8185499e-05,1.1430117e-01
1.9018600e+03,1.1002600e-05,8.9221079e-02
2.2452200e+03,6.5951199e-06,6.9262366e-02
2.6505898e+03,3.9179699e-06,5.3494375e-02
3.0000000e+03,2.6456701e-06,4.4011557e-02
3.6940801e+03,1.3546299e-06,3.1540745e-02
4.3610303e+03,7.9000603e-07,2.4106879e-02
5.1483896e+03,4.5896999e-07,1.8384460e-02
6.0778999e+03,2.6565999e-07,1.3989994e-02
7.1752300e+03,1.5341600e-07,1.0629560e-02
8.4706699e+03,8.8453000e-08,8.0652872e-03
1.0000000e+04,5.0936801e-08,6.1106041e-03
