E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318200e-01,0.0000000e+00,0.0000000e+00
1.3361700e-01,0.0000000e+00,0.0000000e+00
1.5774100e-01,0.0000000e+00,0.0000000e+00
1.8622001e-01,0.0000000e+00,0.0000000e+00
2.1984099e-01,0.0000000e+00,0.0000000e+00
2.5953200e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170501e-01,0.0000000e+00,0.0000000e+00
4.2700902e-01,0.0000000e+00,0.0000000e+00
5.0410300e-01,3.6432099e-05,3.2841786e-01
5.9511602e-01,4.6013300e-03,9.6877542e-01
7.0256102e-01,2.0468500e-02,9.9212705e-01
8.2940400e-01,5.5523101e-02,9.9682707e-01
1.0000000e+00,9.6644200e-02,9.9799580e-01
1.1318201e+00,1.0389200e-01,9.9801686e-01
1.3361700e+00,1.0731300e-01,9.9791486e-01
1.5774100e+00,1.0397400e-01,9.9766329e-01
1.8622000e+00,1.0009800e-01,9.9736495e-01
2.1984100e+00,9.5764503e-02,9.9701028e-01
2.5953202e+00,9.0932898e-02,9.9658290e-01
3.0000000e+00,8.8019103e-02,9.9620867e-01
3.6170499e+00,8.1372596e-02,9.9550521e-01
4.2700896e+00,7.9028003e-02,9.9497971e-01
5.0410299e+00,7.6187097e-02,9.9435300e-01
5.9511600e+00,7.5157501e-02,9.9379318e-01
7.0256100e+00,7.5089298e-02,9.9326525e-01
8.2940407e+00,7.1958698e-02,9.9238713e-01
1.0000000e+01,6.6667102e-02,9.9101598e-01
1.1318200e+01,6.1685700e-02,9.8970803e-01
1.3361700e+01,5.5918299e-02,9.8773283e-01
1.5774099e+01,4.8924200e-02,9.8487671e-01
1.8622000e+01,4.2389300e-02,9.8120529e-01
2.1984100e+01,3.5577599e-02,9.7595715e-01
2.5953199e+01,2.9381700e-02,9.6884941e-01
3.0000000e+01,2.4336301e-02,9.6026881e-01
3.5416302e+01,1.9185301e-02,9.4667957e-01
4.1810501e+01,1.4857000e-02,9.2782516e-01
4.9359200e+01,1.1337600e-02,9.0209172e-01
5.8270699e+01,8.5284999e-03,8.6753296e-01
6.8791100e+01,6.4055501e-03,8.2401366e-01
8.1210999e+01,4.7462098e-03,7.6942039e-01
1.0000000e+02,3.2432501e-03,6.8852954e-01
1.1318200e+02,2.5732999e-03,6.3531236e-01
1.3361700e+02,1.8562500e-03,5.5908214e-01
1.5774100e+02,1.3305000e-03,4.8359793e-01
1.8622000e+02,9.4688602e-04,4.1242925e-01
2.1984100e+02,6.7194301e-04,3.4859617e-01
2.5953201e+02,4.7424299e-04,2.9250183e-01
3.0000000e+02,3.5011201e-04,2.5043429e-01
3.6170502e+02,2.3550700e-04,2.0411623e-01
4.2700897e+02,1.6485600e-04,1.6971172e-01
5.0410300e+02,1.1516600e-04,1.4094365e-01
5.9511603e+02,8.0767903e-05,1.1729967e-01
7.0256104e+02,5.6714900e-05,9.7731896e-02
8.2940399e+02,3.9673901e-05,8.1331179e-02
1.0000000e+03,2.6581300e-05,6.6251079e-02
1.1559301e+03,1.9630001e-05,5.6752708e-02
1.3646200e+03,1.3912100e-05,4.7634031e-02
1.6110000e+03,9.8736800e-06,4.0033446e-02
1.9018600e+03,7.1149002e-06,3.3918438e-02
2.2452200e+03,5.0775502e-06,2.8612977e-02
2.6505898e+03,3.6445499e-06,2.4215292e-02
3.0000000e+03,2.8555501e-06,2.1420981e-02
3.6940801e+03,1.9098200e-06,1.7503971e-02
4.3610303e+03,1.3997500e-06,1.4977655e-02
5.1483896e+03,1.0058800e-06,1.2691260e-02
6.0778999e+03,7.3419199e-07,1.0837775e-02
7.1752300e+03,5.3062502e-07,9.2086914e-03
8.4706699e+03,3.8638899e-07,7.8526935e-03
1.0000000e+04,2.7901700e-07,6.6666461e-03
