E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318200e-01,0.0000000e+00,0.0000000e+00
1.3361700e-01,0.0000000e+00,0.0000000e+00
1.5774100e-01,0.0000000e+00,0.0000000e+00
1.8622001e-01,0.0000000e+00,0.0000000e+00
2.1984099e-01,0.0000000e+00,0.0000000e+00
2.5953200e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170501e-01,0.0000000e+00,0.0000000e+00
4.2700902e-01,0.0000000e+00,0.0000000e+00
5.0410300e-01,0.0000000e+00,0.0000000e+00
5.9511602e-01,0.0000000e+00,0.0000000e+00
7.0256102e-01,0.0000000e+00,0.0000000e+00
8.2940400e-01,0.0000000e+00,0.0000000e+00
1.0000000e+00,0.0000000e+00,0.0000000e+00
1.1318201e+00,0.0000000e+00,0.0000000e+00
1.3361700e+00,1.5290199e-08,5.8000247e-03
1.5774100e+00,8.1852797e-08,1.2903695e-02
1.8622000e+00,3.0560901e-07,2.3875100e-02
2.1984100e+00,3.9727001e-06,8.1378851e-02
2.5953202e+00,3.6979499e-04,5.9670800e-01
3.0000000e+00,1.9294500e-03,8.5869127e-01
3.6170499e+00,1.0919600e-02,9.6775000e-01
4.2700896e+00,1.8012401e-02,9.7846168e-01
5.0410299e+00,2.4752900e-02,9.8288655e-01
5.9511600e+00,3.1002300e-02,9.8512821e-01
7.0256100e+00,3.6238398e-02,9.8617793e-01
8.2940407e+00,3.9855801e-02,9.8636651e-01
1.0000000e+01,4.1424900e-02,9.8564625e-01
1.1318200e+01,4.0871900e-02,9.8457457e-01
1.3361700e+01,3.8262598e-02,9.8220646e-01
1.5774099e+01,3.3957198e-02,9.7840261e-01
1.8622000e+01,2.8631501e-02,9.7250462e-01
2.1984100e+01,2.3017799e-02,9.6347526e-01
2.5953199e+01,1.7714201e-02,9.4970309e-01
3.0000000e+01,1.3652900e-02,9.3198515e-01
3.5416302e+01,9.8156203e-03,9.0236242e-01
4.1810501e+01,6.8650302e-03,8.5939670e-01
4.9359200e+01,4.7030300e-03,8.0021950e-01
5.8270699e+01,3.1754801e-03,7.2446799e-01
6.8791100e+01,2.1224001e-03,6.3579886e-01
8.1210999e+01,1.4084100e-03,5.4162041e-01
1.0000000e+02,7.8878697e-04,4.1817861e-01
1.1318200e+02,5.5422401e-04,3.5265592e-01
1.3361700e+02,3.5433599e-04,2.8129846e-01
1.5774100e+02,2.3133800e-04,2.2524097e-01
1.8622000e+02,1.5285899e-04,1.8081960e-01
2.1984100e+02,1.0178600e-04,1.4547516e-01
2.5953201e+02,6.8058798e-05,1.1721433e-01
3.0000000e+02,4.7960599e-05,9.7147681e-02
3.6170502e+02,3.0481500e-05,7.6235260e-02
4.2700897e+02,2.0327299e-05,6.1452360e-02
5.0410300e+02,1.3508800e-05,4.9507776e-02
5.9511603e+02,8.9307196e-06,3.9831587e-02
7.0256104e+02,5.8676801e-06,3.1989053e-02
8.2940399e+02,3.8285202e-06,2.5633951e-02
1.0000000e+03,2.3463799e-06,1.9915816e-02
1.1559301e+03,1.5950400e-06,1.6338776e-02
1.3646200e+03,1.0177801e-06,1.2987667e-02
1.6110000e+03,6.4452900e-07,1.0291549e-02
1.9018600e+03,4.0514999e-07,8.1281504e-03
2.2452200e+03,2.5296401e-07,6.3981461e-03
2.6505898e+03,1.5703399e-07,5.0195934e-03
3.0000000e+03,1.0958200e-07,4.1768662e-03
3.6940801e+03,5.9473500e-08,3.0487512e-03
4.3610303e+03,3.6315502e-08,0.0000000e+00
5.1483896e+03,2.2112800e-08,0.0000000e+00
6.0778999e+03,1.3406500e-08,0.0000000e+00
7.1752300e+03,8.0931901e-09,0.0000000e+00
8.4706699e+03,4.8804001e-09,0.0000000e+00
1.0000000e+04,2.9342100e-09,0.0000000e+00
