E,<Daa>,Prec_Ratio
9.9999994e-02,0.0000000e+00,0.0000000e+00
1.1318200e-01,0.0000000e+00,0.0000000e+00
1.3361700e-01,0.0000000e+00,0.0000000e+00
1.5774100e-01,0.0000000e+00,0.0000000e+00
1.8622001e-01,0.0000000e+00,0.0000000e+00
2.1984099e-01,0.0000000e+00,0.0000000e+00
2.5953200e-01,0.0000000e+00,0.0000000e+00
3.0000001e-01,0.0000000e+00,0.0000000e+00
3.6170501e-01,0.0000000e+00,0.0000000e+00
4.2700902e-01,0.0000000e+00,0.0000000e+00
5.0410300e-01,2.8237100e-05,2.9303643e-01
5.9511602e-01,3.0766400e-03,9.5424238e-01
7.0256102e-01,1.3179700e-02,9.8784357e-01
8.2940400e-01,3.2919198e-02,9.9466388e-01
1.0000000e+00,5.2853301e-02,9.9634334e-01
1.1318201e+00,5.5316702e-02,9.9628404e-01
1.3361700e+00,5.5295501e-02,9.9596388e-01
1.5774100e+00,5.2721102e-02,9.9540556e-01
1.8622000e+00,5.0648399e-02,9.9481006e-01
2.1984100e+00,4.9050100e-02,9.9418499e-01
2.5953202e+00,4.7424000e-02,9.9347516e-01
3.0000000e+00,4.6355899e-02,9.9283369e-01
3.6170499e+00,4.4060200e-02,9.9174070e-01
4.2700896e+00,4.3341801e-02,9.9089631e-01
5.0410299e+00,4.2583302e-02,9.8995641e-01
5.9511600e+00,4.2685200e-02,9.8913973e-01
7.0256100e+00,4.2482801e-02,9.8817760e-01
8.2940407e+00,4.0576801e-02,9.8660444e-01
1.0000000e+01,3.7250899e-02,9.8407201e-01
1.1318200e+01,3.4415402e-02,9.8175100e-01
1.3361700e+01,3.0619800e-02,9.7789581e-01
1.5774099e+01,2.6395701e-02,9.7244252e-01
1.8622000e+01,2.2245601e-02,9.6497927e-01
2.1984100e+01,1.8148500e-02,9.5427093e-01
2.5953199e+01,1.4410000e-02,9.3910192e-01
3.0000000e+01,1.1492700e-02,9.2054630e-01
3.5416302e+01,8.6388001e-03,8.9097677e-01
4.1810501e+01,6.3437498e-03,8.5011962e-01
4.9359200e+01,4.5788102e-03,7.9624167e-01
5.8270699e+01,3.2662000e-03,7.2944385e-01
6.8791100e+01,2.3254601e-03,6.5355043e-01
8.1210999e+01,1.6429600e-03,5.7198842e-01
1.0000000e+02,1.0567100e-03,4.7090553e-01
1.1318200e+02,8.0502499e-04,4.1366769e-01
1.3361700e+02,5.3855299e-04,3.3925704e-01
1.5774100e+02,3.5975900e-04,2.7605400e-01
1.8622000e+02,2.4133200e-04,2.2409884e-01
2.1984100e+02,1.6253001e-04,1.8182681e-01
2.5953201e+02,1.0978100e-04,1.4756672e-01
3.0000000e+02,7.8476703e-05,1.2335475e-01
3.6170502e+02,5.1020001e-05,9.8042549e-02
4.2700897e+02,3.4852401e-05,8.0065564e-02
5.0410300e+02,2.3858600e-05,6.5517099e-02
5.9511603e+02,1.6474200e-05,5.3901868e-02
7.0256104e+02,1.1439800e-05,4.4524205e-02
8.2940399e+02,7.9459896e-06,3.6827838e-02
1.0000000e+03,5.3028398e-06,2.9870752e-02
1.1559301e+03,3.9122801e-06,2.5538106e-02
1.3646200e+03,2.7746601e-06,2.1411611e-02
1.6110000e+03,1.9730501e-06,1.7990327e-02
1.9018600e+03,1.4255600e-06,1.5246643e-02
2.2452200e+03,1.0203300e-06,1.2867779e-02
2.6505898e+03,7.3458898e-07,1.0896241e-02
3.0000000e+03,5.7680700e-07,9.6425070e-03
3.6940801e+03,3.8698900e-07,7.8817786e-03
4.3610303e+03,2.8420300e-07,6.7433918e-03
5.1483896e+03,2.0456901e-07,5.7104198e-03
6.0778999e+03,1.4948300e-07,4.8707023e-03
7.1752300e+03,1.0814700e-07,4.1310526e-03
8.4706699e+03,7.8797100e-08,3.5131908e-03
1.0000000e+04,5.6936798e-08,2.9711546e-03
